"Identification","TrackNumber","MeanNoBgCorrectedCh00","MeanNoBgCorrectedCh01","AreaMorphologyCh01","TimePoint","Time","Position","Cell","Cytokine","CellType","Experiment","relSignal","base.sd","trace_1_3.sd","trace_2_3.sd","trace_3_3.sd","trace.sd","expression_t0","AUC","resp.score","sustra.score","n.peaks","ACFx","ACFy","ACFy_nobs","ACF.AUC","ACF.diff.AUC","nACpeaks","ACpeak.hight_1","ACpeak.steepness_1","acf.freq.peak_1","ACpeak.hight_2","ACpeak.steepness_2","acf.freq.peak_2","ACpeak.hight_3","ACpeak.steepness_3","acf.freq.peak_3","log_AUC","log_base.sd","log_trace_1_3.sd","log_trace_2_3.sd","log_trace_3_3.sd","log_trace.sd","log_expression_t0","log_resp.score","log_sustra.score","log_n.peaks","log_ACF.AUC","log_ACF.diff.AUC","log_nACpeaks","log_ACpeak.hight_1","log_ACpeak.hight_2","log_ACpeak.hight_3","log_ACpeak.steepness_1","log_ACpeak.steepness_2","log_ACpeak.steepness_3","log_acf.freq.peak_1","log_acf.freq.peak_2","log_acf.freq.peak_3","ResponseType","fNON","fSUS","fTRA","fOSC","fNON_rep","fSUS_rep","fTRA_rep","fOSC_rep"
"180823TK20_p0017-038TK",1,0.1041,0.322231,59.5,1,0,17,38,"TNF","GMP+/-","180823TK20",0.805495431603623,0.156662970102228,0.868084187379839,0.398849740014013,0.26402888141743,0.630304016290945,0.1233505,6.01842275040198,13.1669380273664,0.14940831734888,6,1,1,1,0.0599055795833553,-0.028387480464494,2,0.00465358414083585,0.00155119471361195,23,0.0302989672599035,0.00757474181497588,35,0,0,36.6363636363636,2.81114685021082,0.209968551399061,0.901559473237384,0.484241001116617,0.338029427598622,0.705141020835375,0.167808137637579,3.82445606979205,0.200891393954106,2.8073549220576,0.0839357497562449,-0.0403839520969932,1.58496250072116,0.00669812966710931,0.0430630325523852,0,0.00223616700360607,0.0108868617272541,0,4.58496250072116,5.16992500144231,5.23405533886203,"oscillatory",0.072463768115942,0.0193236714975845,0.550724637681159,0.357487922705314,0.0425531914893617,0.0106382978723404,0.340425531914894,0.606382978723404
"180823TK20_p0017-039TK",1,0.131373,0.379739,65,1,0,17,39,"TNF","GMP+/-","180823TK20",0.667131501869174,0.248597683230028,0.516673285274097,0.321087382773416,0.343381819521064,0.411876794507391,0.1569741,2.80759656240456,7.09353883330176,0.243557693985567,7,1,1,1,0.00999806706626793,-0.0327089490715884,2,0.674476335892524,0.0963537622703606,16,0.397333983670194,0.0496667479587742,32,0,0,36.6363636363636,1.92888062458799,0.320308693992377,0.600910340377836,0.401725896202045,0.425869409635229,0.497614199297169,0.210356568663388,3.01677064714631,0.314473441930393,3,0.014352531950755,-0.0464337131614256,1.58496250072116,0.743709987670941,0.482676887602832,0,0.132713390199086,0.0699313684826041,0,4.08746284125034,5.04439411935845,5.23405533886203,"oscillatory",0.072463768115942,0.0193236714975845,0.550724637681159,0.357487922705314,0.0425531914893617,0.0106382978723404,0.340425531914894,0.606382978723404
"180823TK20_p0017-040TK",1,0.162427,0.311924,58,1,0,17,40,"TNF","GMP+/-","180823TK20",0.87169966421447,0.0796998337714132,0.416706406338334,0.333519072549898,0.196685442454753,0.401652602199314,0.162589,3.08941410215492,6.14915118614426,0.0412333149468476,7,1,1,1,0.0917288123067328,-0.0297218930718096,0,0,0,22.3445595854922,0,0,31.1824104234528,0,0,36.6363636363636,2.03189416041287,0.110630285981795,0.502540809769037,0.415238459066854,0.259043979140981,0.48712882353636,0.217341163484152,2.83777196185827,0.0582933775727646,3,0.126614532330332,-0.0422547474449896,0,0,0,0,0,0,0,4.54501446608388,5.00820048110186,5.23405533886203,"transient",0.072463768115942,0.0193236714975845,0.550724637681159,0.357487922705314,0.0425531914893617,0.0106382978723404,0.340425531914894,0.606382978723404
"180823TK20_p0017-042TK",1,0.117496,0.315234,61.5,1,0,17,42,"TNF","GMP+/-","180823TK20",0.957821707567334,0.176904480474682,0.66422395043937,0.321792714321936,0.284954935279424,0.466066089380108,0.1213551,7.18413020532051,9.74066886009364,0.210740742419153,5,1,1,1,0.0444171262337986,-0.0228656613897221,1,0.365740882467333,0.0406378758297036,29,0,0,31.1824104234528,0,0,36.6363636363636,3.03282909780513,0.234997233598451,0.734849586392741,0.402495948806785,0.361717763474448,0.551950140764915,0.16524320935223,3.42501193281904,0.275889971829037,2.58496250072116,0.0626980201073128,-0.0326166803976719,1,0.449683791798074,0,0,0.0574681227840107,0,0,4.90689059560852,5.00820048110186,5.23405533886203,"oscillatory",0.072463768115942,0.0193236714975845,0.550724637681159,0.357487922705314,0.0425531914893617,0.0106382978723404,0.340425531914894,0.606382978723404
"180823TK20_p0017-043TK",1,0.254902,0.248251,85,1,0,17,43,"TNF","GMP+/-","180823TK20",1.59395960744146,0.251360121580956,0.50567508380883,0.13150997154432,0.0806015220975863,0.323957317685453,0.1851687,1.36750867208666,5.72157752453318,0.0239009924394106,3,1,1,1,0.0414189917555024,-0.0264044975360819,2,0.650771208948822,0.0813464011186028,17,0.28075122130858,0.0311945801453977,36,0,0,36.6363636363636,1.2433697102358,0.323497033990782,0.590410478143036,0.178249298554564,0.111834619209292,0.40485661266167,0.245092430710636,2.74879986689239,0.0340762186363523,2,0.0585506216752987,-0.0375993972070158,1.58496250072116,0.72314018167604,0.356990267529343,0,0.11282875352739,0.04431658617265,0,4.16992500144231,5.20945336562895,5.23405533886203,"transient",0.072463768115942,0.0193236714975845,0.550724637681159,0.357487922705314,0.0425531914893617,0.0106382978723404,0.340425531914894,0.606382978723404
"180823TK20_p0017-044TK",1,0.150571,0.272958,72,1,0,17,44,"TNF","GMP+/-","180823TK20",1.08428224348014,0.0636429326834474,0.8807838466757,0.286503003469689,0.296506873755119,0.652748494511929,0.1385429,5.21324419309239,13.5671551287973,0.0354916504487403,5,1,1,1,0.0909317405676941,-0.0268747421532258,2,0.119502969265246,0.0239005938530491,15,0.0619631512371021,0.0103271918728503,31,0,0,36.6363636363636,2.6353467562336,0.0890139161550049,0.911334053407625,0.363454825191237,0.374629855019695,0.724867200536546,0.187188652872172,3.86464725078533,0.0503159206228759,2.58496250072116,0.125560835277212,-0.0382602129167407,1.58496250072116,0.162858354665333,0.0867337073381085,0,0.0340756570208414,0.014822581739411,0,4,5,5.23405533886203,"oscillatory",0.072463768115942,0.0193236714975845,0.550724637681159,0.357487922705314,0.0425531914893617,0.0106382978723404,0.340425531914894,0.606382978723404
"180823TK20_p0017-045TK",1,0.176768,0.292929,52,1,0,17,45,"TNF","GMP+/-","180823TK20",1.26102381044458,0.137175213658707,0.689981843736982,0.308692945810776,0.244393782265537,0.473221665932546,0.1343585,3.68235253947738,10.4155901986402,0.0795522264214636,8,1,1,1,0.0155787870251127,-0.0285751362850334,2,0.356995195939,0.0594991993231666,16,0.296629915499447,0.0423757022142066,31,0,0,36.6363636363636,2.22723356063712,0.185454558892963,0.757007747045138,0.388126642340363,0.315443091436969,0.558974519499078,0.181876658300631,3.5129335453076,0.110433039540744,3.16992500144231,0.0223021660164393,-0.0406471850018916,1.58496250072116,0.440415613308536,0.374766763890243,0,0.0833824974477577,0.0598753601779105,0,4.08746284125034,5,5.23405533886203,"oscillatory",0.072463768115942,0.0193236714975845,0.550724637681159,0.357487922705314,0.0425531914893617,0.0106382978723404,0.340425531914894,0.606382978723404
"180823TK20_p0017-046TK",1,0.172171,0.266735,93.5,1,0,17,46,"TNF","GMP+/-","180823TK20",1.02750973767453,0.196397881556981,0.491047697324202,0.139506367936936,0.188454874501265,0.387252863794207,0.1603601,1.01900591191993,8.10524055990738,-0.108090529914275,2,1,1,1,0.0410406487061021,-0.028901347569745,0,0,0,22.3445595854922,0,0,31.1824104234528,0,0,36.6363636363636,1.01364513508002,0.258697261014617,0.576326408924137,0.188408986880847,0.249087125350864,0.472230781239133,0.214572593166812,3.18669713362175,-0.148075752978254,1.58496250072116,0.0580264015305,-0.0411046613428091,0,0,0,0,0,0,0,4.54501446608388,5.00820048110186,5.23405533886203,"transient",0.072463768115942,0.0193236714975845,0.550724637681159,0.357487922705314,0.0425531914893617,0.0106382978723404,0.340425531914894,0.606382978723404
"180823TK20_p0017-047TK",1,0.162594,0.283129,73,1,0,17,47,"TNF","GMP+/-","180823TK20",0.948502717698265,0.159937090651197,0.377227614868705,0.291193639207123,0.218912759687701,0.308198725016176,0.1677111,2.35458975685735,4.53587969382275,0.344738966667326,7,1,1,1,0.00299316003535106,-0.0279685460224922,1,0.218592373397449,0.0364320622329081,22,0,0,31.1824104234528,0,0,36.6363636363636,1.74613634558018,0.214046562709173,0.461767013870246,0.368705376613288,0.285594872742461,0.387581713479991,0.223683385389138,2.46881259055208,0.427326151931992,3,0.00431176744887078,-0.0397961213492913,1,0.285215616339261,0,0,0.051625551380297,0,0,4.52356195605701,5.00820048110186,5.23405533886203,"oscillatory",0.072463768115942,0.0193236714975845,0.550724637681159,0.357487922705314,0.0425531914893617,0.0106382978723404,0.340425531914894,0.606382978723404
"180823TK20_p0017-048TK",1,0.209164,0.316285,77,1,0,17,48,"TNF","GMP+/-","180823TK20",1.0909880025543,0.0791723386791829,0.692900217631926,0.318204338458116,0.269472770302732,0.520215505797919,0.1726022,3.74676447885427,11.1209232799743,0.00716035325727014,4,1,1,1,0.0667870842941749,-0.0255895975535154,1,0.172945871293279,0.0157223519357526,29,0,0,31.1824104234528,0,0,36.6363636363636,2.24694446905986,0.10992527474629,0.759496940882701,0.398574023783201,0.344229450069684,0.604275854660738,0.229713668589402,3.59942769144638,0.0102933977754962,2.32192809488736,0.0932722632433764,-0.036453534040756,1,0.230136437903001,0,0,0.0225060947998166,0,0,4.90689059560852,5.00820048110186,5.23405533886203,"oscillatory",0.072463768115942,0.0193236714975845,0.550724637681159,0.357487922705314,0.0425531914893617,0.0106382978723404,0.340425531914894,0.606382978723404
"180823TK20_p0017-049TK",1,0.22668,0.28036,47.5,1,0,17,49,"TNF","GMP+/-","180823TK20",0.957335700080864,0.0838978103884409,0.426328728482298,0.150878500851035,0.151340027634209,0.390364896819982,0.2217813,-2.1207188512186,5.33781268830352,-0.483466867493642,8,1,1,1,0.0658182889052299,-0.0274762744078904,0,0,0,22.3445595854922,0,0,31.1824104234528,0,0,36.6363636363636,-1.64187838922664,0.116228746179454,0.512306520558678,0.202735535058406,0.203313970512733,0.475463563341597,0.288986064499757,2.66398502203493,-0.568972705290437,3.16992500144231,0.0919614943435348,-0.0391050808273802,0,0,0,0,0,0,0,4.54501446608388,5.00820048110186,5.23405533886203,"oscillatory",0.072463768115942,0.0193236714975845,0.550724637681159,0.357487922705314,0.0425531914893617,0.0106382978723404,0.340425531914894,0.606382978723404
