threshold,f1,tp,fp,fn,merges,splits,val
0.7,0.7540983606516171,69,25,20,1,0,20
0.75,0.6666666666630238,61,33,28,1,0,20
0.8,0.4262295081943922,39,55,50,1,0,20
0.85,0.2622950819657798,24,70,65,1,0,20
0.9,0.0655737704914449,6,88,83,1,0,20
0.5,0.9342105263096434,71,8,2,1,0,20
0.55,0.921052631572888,70,9,3,1,0,20
0.6,0.9078947368361324,69,10,4,1,0,20
0.65,0.8684210526258657,66,13,7,1,0,20
0.7,0.7631578947318214,58,21,15,1,0,20
0.75,0.6052631578907549,46,33,27,1,0,20
0.8,0.4736842105231995,36,43,37,1,0,20
0.85,0.3947368421026662,30,49,43,1,0,20
0.9,0.1315789473675554,10,69,63,1,0,20
0.5,0.937799043057714,98,13,0,0,0,20
0.55,0.9186602870769442,96,15,2,0,0,20
0.6,0.9186602870769442,96,15,2,0,0,20
0.65,0.9090909090865594,95,16,3,0,0,20
0.7,0.87081339712502,91,20,7,0,0,20
0.75,0.7942583732019414,83,28,15,0,0,20
0.8,0.6124401913846295,64,47,34,0,0,20
0.85,0.4401913875577024,46,65,52,0,0,20
0.9,0.1339712918653877,14,97,84,0,0,20
0.5,0.9323843416336928,131,14,5,1,0,20
0.55,0.9110320284665088,128,17,8,1,0,20
0.6,0.8967971530217196,126,19,10,1,0,20
0.65,0.854092526687352,120,25,16,1,0,20
0.7,0.7758007117410114,109,36,27,1,0,20
0.75,0.6832740213498816,96,49,40,1,0,20
0.8,0.5053380782900166,71,74,65,1,0,20
0.85,0.3345195729525462,47,98,89,1,0,20
0.9,0.071174377223946,10,135,126,1,0,20
0.5,0.9243697478952758,110,14,4,1,0,20
0.55,0.9243697478952758,110,14,4,1,0,20
0.6,0.9075630252062707,108,16,6,1,0,20
0.65,0.8487394957947533,101,23,13,1,0,20
0.7,0.8151260504167432,97,27,17,1,0,20
0.75,0.7142857142827131,85,39,29,1,0,20
0.8,0.5210084033591554,62,62,52,1,0,20
0.85,0.3025210084020903,36,88,78,1,0,20
0.9,0.10084033613403,12,112,102,1,0,20
0.5,0.972762645910612,125,6,1,0,0,20
0.55,0.9416342412414724,121,10,5,0,0,20
0.6,0.9105058365723327,117,14,9,0,0,20
0.65,0.887159533070478,114,17,12,0,0,20
0.7,0.8015564202303441,103,28,23,0,0,20
0.75,0.7003891050556406,90,41,36,0,0,20
0.8,0.5447470817099427,70,61,56,0,0,20
0.85,0.3579766536951052,46,85,80,0,0,20
0.9,0.070038910505564,9,122,117,0,0,20
0.5,0.9042553191441264,85,16,2,0,0,21
0.55,0.8723404255272749,82,19,5,0,0,21
0.6,0.8723404255272749,82,19,5,0,0,21
0.65,0.8085106382935718,76,25,11,0,0,21
0.7,0.7765957446767203,73,28,14,0,0,21
0.75,0.6702127659538819,63,38,24,0,0,21
0.8,0.531914893614192,50,51,37,0,0,21
0.85,0.2765957446793798,26,75,61,0,0,21
0.9,0.0531914893614191,5,96,82,0,0,21
0.5,0.9270833333285048,89,10,4,0,1,21
0.55,0.9270833333285048,89,10,4,0,1,21
0.6,0.9166666666618924,88,11,5,0,1,21
0.65,0.8749999999954428,84,15,9,0,1,21
0.7,0.8437499999956055,81,18,12,0,1,21
0.75,0.7708333333293186,74,25,19,0,1,21
0.8,0.5520833333304579,53,46,40,0,1,21
0.85,0.2916666666651475,28,71,65,0,1,21
0.9,0.0833333333328993,8,91,85,0,1,21
0.5,0.8844221105483195,88,21,2,0,0,21
0.55,0.8844221105483195,88,21,2,0,0,21
0.6,0.8743718592920886,87,22,3,0,0,21
0.65,0.8442211055233959,84,25,6,0,0,21
0.7,0.7939698492422415,79,30,11,0,0,21
0.75,0.6834170854237015,68,41,22,0,0,21
0.8,0.4623115577866216,46,63,44,0,0,21
0.85,0.2713567839182344,27,82,63,0,0,21
0.9,0.100502512562309,10,99,80,0,0,21
0.5,0.9666666666626388,116,5,3,1,0,21
0.55,0.9583333333293405,115,6,4,1,0,21
0.6,0.924999999996146,111,10,8,1,0,21
0.65,0.89999999999625,108,13,11,1,0,21
0.7,0.8666666666630556,104,17,15,1,0,21
0.75,0.7333333333302778,88,33,31,1,0,21
0.8,0.5249999999978125,63,58,56,1,0,21
0.85,0.29999999999875,36,85,83,1,0,21
0.9,0.1083333333328819,13,108,106,1,0,21
0.5,0.91489361701641,86,13,3,0,0,21
0.55,0.91489361701641,86,13,3,0,0,21
0.6,0.8936170212718425,84,15,5,0,0,21
0.65,0.861702127654991,81,18,8,0,0,21
0.7,0.8404255319104234,79,20,10,0,0,21
0.75,0.7127659574430173,67,32,22,0,0,21
0.8,0.4893617021250566,46,53,43,0,0,21
0.85,0.2446808510625283,23,76,66,0,0,21
0.9,0.0744680851059868,7,92,82,0,0,21
0.5,0.9605263157831544,73,6,0,0,0,21
0.55,0.9342105263096434,71,8,2,0,0,21
0.6,0.921052631572888,70,9,3,0,0,21
0.65,0.8552631578891101,65,14,8,0,0,21
0.7,0.7763157894685769,59,20,14,0,0,21
0.75,0.6578947368377771,50,29,23,0,0,21
0.8,0.5131578947334661,39,40,34,0,0,21
0.85,0.2763157894718663,21,58,52,0,0,21
0.9,0.0657894736837777,5,74,68,0,0,21
0.5,0.937799043057714,98,13,0,0,0,21
0.55,0.9186602870769442,96,15,2,0,0,21
0.6,0.9186602870769442,96,15,2,0,0,21
0.65,0.9186602870769442,96,15,2,0,0,21
0.7,0.8995215310961746,94,17,4,0,0,21
0.75,0.7942583732019414,83,28,15,0,0,21
0.8,0.6315789473653992,66,45,32,0,0,21
0.85,0.4019138755961631,42,69,56,0,0,21
0.9,0.1339712918653877,14,97,84,0,0,21
0.5,0.9214285714252808,129,15,7,1,0,21
0.55,0.8928571428539541,125,19,11,1,0,21
0.6,0.8857142857111224,124,20,12,1,0,21
0.65,0.835714285711301,117,27,19,1,0,21
0.7,0.7785714285686479,109,35,27,1,0,21
0.75,0.6928571428546684,97,47,39,1,0,21
0.8,0.5499999999980357,77,67,59,1,0,21
0.85,0.3214285714274235,45,99,91,1,0,21
0.9,0.0785714285711479,11,133,125,1,0,21
0.5,0.9322033898265584,110,12,4,1,0,21
0.55,0.923728813555408,109,13,5,1,0,21
0.6,0.9067796610131068,107,15,7,1,0,21
0.65,0.8898305084708058,105,17,9,1,0,21
0.7,0.8389830508439027,99,23,15,1,0,21
0.75,0.6864406779631931,81,41,33,1,0,21
0.8,0.5169491525401825,61,61,53,1,0,21
0.85,0.2627118644056664,31,91,83,1,0,21
0.9,0.0762711864403547,9,113,105,1,0,21
0.5,0.9689922480582598,125,7,1,0,0,21
0.55,0.9457364341048616,122,10,4,0,0,21
0.6,0.9069767441825312,117,15,9,0,0,21
0.65,0.8604651162757346,111,21,15,0,0,21
0.7,0.8062015503844722,104,28,22,0,0,21
0.75,0.7131782945708792,92,40,34,0,0,21
0.8,0.5658914728660237,73,59,53,0,0,21
0.85,0.3333333333320413,43,89,83,0,0,21
0.9,0.0852713178291268,11,121,115,0,0,21
0.5,0.9297297297247042,86,12,1,0,0,22
0.55,0.9189189189139518,85,13,2,0,0,22
0.6,0.8864864864816947,82,16,5,0,0,22
0.65,0.8432432432386853,78,20,9,0,0,22
0.7,0.7459459459419139,69,29,18,0,0,22
0.75,0.5621621621591235,52,46,35,0,0,22
0.8,0.3783783783763331,35,63,52,0,0,22
0.85,0.2054054054042951,19,79,68,0,0,22
0.9,0.0540540540537618,5,93,82,0,0,22
0.5,0.9473684210476456,90,7,3,0,1,22
0.55,0.9368421052582272,89,8,4,0,1,22
0.6,0.9263157894688088,88,9,5,0,1,22
0.65,0.8631578947322992,82,15,11,0,1,22
0.7,0.7473684210486979,71,26,22,0,1,22
0.75,0.6736842105227702,64,33,29,0,1,22
0.8,0.5473684210497507,52,45,41,0,1,22
0.85,0.3473684210508033,33,64,60,0,1,22
0.9,0.1157894736836011,11,86,82,0,1,22
0.5,0.911917098440871,88,15,2,0,0,22
0.55,0.9015544041404066,87,16,3,0,0,22
0.6,0.8911917098399421,86,17,4,0,0,22
0.65,0.8290155440371554,80,23,10,0,0,22
0.7,0.7357512953329755,71,32,19,0,0,22
0.75,0.5906735751264732,57,46,33,0,0,22
0.8,0.4352331606195065,42,61,48,0,0,22
0.85,0.2279792746102177,22,81,68,0,0,22
0.9,0.0518134715023222,5,98,85,0,0,22
0.5,0.9707112970670682,116,4,3,1,0,22
0.55,0.937238493719928,112,8,7,1,0,22
0.6,0.9121338912095728,109,11,10,1,0,22
0.65,0.836820083678507,100,20,19,1,0,22
0.7,0.7447698744738713,89,31,30,1,0,22
0.75,0.59414225941174,71,49,48,1,0,22
0.8,0.4853556485335341,58,62,61,1,0,22
0.85,0.2761506276139073,33,87,86,1,0,22
0.9,0.0753138075310656,9,111,110,1,0,22
0.5,0.9247311827907272,86,11,3,0,0,22
0.55,0.913978494618742,85,12,4,0,0,22
0.6,0.8602150537588161,80,17,9,0,0,22
0.65,0.8064516128988901,75,22,14,0,0,22
0.7,0.7311827956949937,68,29,21,0,0,22
0.75,0.6129032258031565,57,40,32,0,0,22
0.8,0.3763440860194821,35,62,54,0,0,22
0.85,0.2365591397836744,22,75,67,0,0,22
0.9,0.053763440859926,5,92,84,0,0,22
0.5,0.9358974358914366,73,10,0,0,0,22
0.55,0.923076923071006,72,11,1,0,0,22
0.6,0.8589743589688528,67,16,6,0,0,22
0.65,0.7948717948666996,62,21,11,0,0,22
0.7,0.7051282051236851,55,28,18,0,0,22
0.75,0.6025641025602401,47,36,26,0,0,22
0.8,0.4487179487150723,35,48,38,0,0,22
0.85,0.3333333333311966,26,57,47,0,0,22
0.9,0.0641025641021531,5,78,68,0,0,22
0.5,0.937799043057714,98,13,0,0,0,22
0.55,0.937799043057714,98,13,0,0,0,22
0.6,0.9282296650673292,97,14,1,0,0,22
0.65,0.9282296650673292,97,14,1,0,0,22
0.7,0.8995215310961746,94,17,4,0,0,22
0.75,0.7655502392307869,80,31,18,0,0,22
0.8,0.583732057413475,61,50,37,0,0,22
0.85,0.3444976076538541,36,75,62,0,0,22
0.9,0.114832535884618,12,99,86,0,0,22
0.5,0.9424460431620776,131,11,5,0,0,22
0.55,0.9064748201406242,126,16,10,0,0,22
0.6,0.8705035971191709,121,21,15,0,0,22
0.65,0.8273381294934269,115,27,21,0,0,22
0.7,0.7410071942419388,103,39,33,0,0,22
0.75,0.6330935251775788,88,54,48,0,0,22
0.8,0.4604316546746028,64,78,72,0,0,22
0.85,0.280575539567336,39,103,97,0,0,22
0.9,0.0575539568343253,8,134,128,0,0,22
0.5,0.9121338912095728,109,16,5,1,0,22
0.55,0.8953974895360025,107,18,7,1,0,22
0.6,0.8786610878624325,105,20,9,1,0,22
0.65,0.8451882845152922,101,24,13,1,0,22
0.7,0.719665271963516,86,39,28,1,0,22
0.75,0.5857740585749549,70,55,44,1,0,22
0.8,0.4769874476967489,57,68,57,1,0,22
0.85,0.3012552301242625,36,89,78,1,0,22
0.9,0.0753138075310656,9,116,105,1,0,22
0.5,0.957198443576042,123,8,3,0,1,22
0.55,0.9182879377396176,118,13,8,0,1,22
0.6,0.8793774319031932,113,18,13,0,1,22
0.65,0.8326848248994837,107,24,19,0,1,22
0.7,0.7392996108920649,95,36,31,0,1,22
0.75,0.6147859922155067,79,52,47,0,1,22
0.8,0.4980544747062332,64,67,62,0,1,22
0.85,0.2412451361858317,31,100,95,0,1,22
0.9,0.070038910505564,9,122,117,0,1,22
0.5,0.91489361701641,86,15,1,0,0,23
0.55,0.8829787233995586,83,18,4,0,0,23
0.6,0.861702127654991,81,20,6,0,0,23
0.65,0.8297872340381395,78,23,9,0,0,23
0.7,0.7659574468044364,72,29,15,0,0,23
0.75,0.6382978723370304,60,41,27,0,0,23
0.8,0.393617021274502,37,64,50,0,0,23
0.85,0.2340425531902444,22,79,65,0,0,23
0.9,0.0957446808505545,9,92,78,0,0,23
0.5,0.9523809523759134,90,6,3,0,0,23
0.55,0.9523809523759134,90,6,3,0,0,23
0.6,0.9417989417939588,89,7,4,0,0,23
0.65,0.8783068783022312,83,13,10,0,0,23
0.7,0.8359788359744128,79,17,14,0,0,23
0.75,0.7089947089909577,67,29,26,0,0,23
0.8,0.5502645502616389,52,44,41,0,0,23
0.85,0.2962962962947286,28,68,65,0,0,23
0.9,0.0952380952375913,9,87,84,0,0,23
0.5,0.8643216080358578,86,23,4,0,0,23
0.55,0.8643216080358578,86,23,4,0,0,23
0.6,0.8643216080358578,86,23,4,0,0,23
0.65,0.8241206030109341,82,27,8,0,0,23
0.7,0.7437185929610869,74,35,16,0,0,23
0.75,0.6030150753738542,60,49,30,0,0,23
0.8,0.4422110552741597,44,65,46,0,0,23
0.85,0.2311557788933108,23,86,67,0,0,23
0.9,0.0301507537686927,3,106,87,0,0,23
0.5,0.9465020576092738,115,9,4,1,0,23
0.55,0.9382716049344104,114,10,5,1,0,23
0.6,0.9053497942349574,110,14,9,1,0,23
0.65,0.8395061728360514,102,22,17,1,0,23
0.7,0.8065843621365985,98,26,21,1,0,23
0.75,0.6502057613141967,79,45,40,1,0,23
0.8,0.493827160491795,60,64,59,1,0,23
0.85,0.2716049382704872,33,91,86,1,0,23
0.9,0.0823045267486324,10,114,109,1,0,23
0.5,0.9060773480612924,82,10,7,1,0,23
0.55,0.8950276243044474,81,11,8,1,0,23
0.6,0.8729281767907574,79,13,10,1,0,23
0.65,0.8508287292770673,77,15,12,1,0,23
0.7,0.7955801104928422,72,20,17,1,0,23
0.75,0.5966850828696316,54,38,35,1,0,23
0.8,0.4198895027601111,38,54,51,1,0,23
0.85,0.2430939226505906,22,70,67,1,0,23
0.9,0.0441988950273801,4,88,85,1,0,23
0.5,0.9078947368361324,69,10,4,1,0,23
0.55,0.8947368420993768,68,11,5,1,0,23
0.6,0.8552631578891101,65,14,8,1,0,23
0.65,0.802631578942088,61,18,12,1,0,23
0.7,0.7368421052583103,56,23,17,1,0,23
0.75,0.6842105263112881,52,27,21,1,0,23
0.8,0.486842105259955,37,42,36,1,0,23
0.85,0.3684210526291551,28,51,45,1,0,23
0.9,0.0921052631572887,7,72,66,1,0,23
0.5,0.937799043057714,98,13,0,0,0,23
0.55,0.937799043057714,98,13,0,0,0,23
0.6,0.9090909090865594,95,16,3,0,0,23
0.65,0.9090909090865594,95,16,3,0,0,23
0.7,0.8516746411442504,89,22,9,0,0,23
0.75,0.7751196172211717,81,30,17,0,0,23
0.8,0.6411483253557839,67,44,31,0,0,23
0.85,0.3636363636346237,38,73,60,0,0,23
0.9,0.114832535884618,12,99,86,0,0,23
0.5,0.9285714285681124,130,14,6,0,0,23
0.55,0.8999999999967857,126,18,10,0,0,23
0.6,0.8714285714254593,122,22,14,0,0,23
0.65,0.8285714285684694,116,28,20,0,0,23
0.7,0.7499999999973215,105,39,31,0,0,23
0.75,0.6499999999976785,91,53,45,0,0,23
0.8,0.5071428571410459,71,73,65,0,0,23
0.85,0.2642857142847704,37,107,99,0,0,23
0.9,0.0928571428568112,13,131,123,0,0,23
0.5,0.9322033898265584,110,12,4,1,0,23
0.55,0.9152542372842576,108,14,6,1,0,23
0.6,0.8983050847419564,106,16,8,1,0,23
0.65,0.8559322033862037,101,21,13,1,0,23
0.7,0.813559322030451,96,26,18,1,0,23
0.75,0.6949152542343436,82,40,32,1,0,23
0.8,0.4999999999978813,59,63,55,1,0,23
0.85,0.3050847457614191,36,86,78,1,0,23
0.9,0.0932203389826558,11,111,103,1,0,23
0.5,0.9609374999962464,123,7,3,0,0,23
0.55,0.9453124999963074,121,9,5,0,0,23
0.6,0.8984374999964905,115,15,11,0,0,23
0.65,0.8749999999965821,112,18,14,0,0,23
0.7,0.7968749999968873,102,28,24,0,0,23
0.75,0.7187499999971925,92,38,34,0,0,23
0.8,0.5546874999978333,71,59,55,0,0,23
0.85,0.3124999999987793,40,90,86,0,0,23
0.9,0.0468749999998168,6,124,120,0,0,23
0.5,0.913978494618742,85,14,2,0,0,24
0.55,0.8924731182747717,83,16,4,0,0,24
0.6,0.8709677419308013,81,18,6,0,0,24
0.65,0.8494623655868309,79,20,8,0,0,24
0.7,0.7634408602109493,71,28,16,0,0,24
0.75,0.6236559139751416,58,41,29,0,0,24
0.8,0.4946236559113192,46,53,41,0,0,24
0.85,0.2258064516116892,21,78,66,0,0,24
0.9,0.0645161290319112,6,93,81,0,0,24
0.5,0.9473684210476456,90,7,3,0,1,24
0.55,0.9473684210476456,90,7,3,0,1,24
0.6,0.9157894736793908,87,10,6,0,1,24
0.65,0.8947368421005542,85,12,8,0,1,24
0.7,0.8631578947322992,82,15,11,0,1,24
0.75,0.6421052631545153,61,36,32,0,1,24
0.8,0.4842105263132411,46,51,47,0,1,24
0.85,0.2842105263142936,27,70,66,0,1,24
0.9,0.0526315789470914,5,92,88,0,1,24
0.5,0.9128205128158318,89,16,1,0,0,24
0.55,0.902564102559474,88,17,2,0,0,24
0.6,0.8820512820467588,86,19,4,0,0,24
0.65,0.8615384615340435,84,21,6,0,0,24
0.7,0.7589743589704668,74,31,16,0,0,24
0.75,0.6769230769196055,66,39,24,0,0,24
0.8,0.543589743586956,53,52,37,0,0,24
0.85,0.2666666666652991,26,79,64,0,0,24
0.9,0.0410256410254306,4,101,86,0,0,24
0.5,0.9666666666626388,116,5,3,1,0,24
0.55,0.9416666666627432,113,8,6,1,0,24
0.6,0.89999999999625,108,13,11,1,0,24
0.65,0.8499999999964584,102,19,17,1,0,24
0.7,0.7999999999966667,96,25,23,1,0,24
0.75,0.6833333333304862,82,39,37,1,0,24
0.8,0.5083333333312153,61,60,58,1,0,24
0.85,0.29999999999875,36,85,83,1,0,24
0.9,0.0999999999995833,12,109,107,1,0,24
0.5,0.8972972972924471,83,13,6,1,0,24
0.55,0.8972972972924471,83,13,6,1,0,24
0.6,0.8756756756709423,81,15,8,1,0,24
0.65,0.8540540540494376,79,17,10,1,0,24
0.7,0.7999999999956757,74,22,15,1,0,24
0.75,0.6810810810773996,63,33,26,1,0,24
0.8,0.4648648648623521,43,53,46,1,0,24
0.85,0.2918918918903141,27,69,62,1,0,24
0.9,0.0540540540537618,5,91,84,1,0,24
0.5,0.9271523178746548,70,8,3,0,0,24
0.55,0.9006622516496645,68,10,5,0,0,24
0.6,0.8874172185371695,67,11,6,0,0,24
0.65,0.8211920529746941,62,16,11,0,0,24
0.7,0.7682119205247139,58,20,15,0,0,24
0.75,0.6622516556247533,50,28,23,0,0,24
0.8,0.5430463576122977,41,37,32,0,0,24
0.85,0.2913907284748914,22,56,51,0,0,24
0.9,0.1192052980124556,9,69,64,0,0,24
0.5,0.9282296650673292,97,14,1,0,0,24
0.55,0.9186602870769442,96,15,2,0,0,24
0.6,0.9186602870769442,96,15,2,0,0,24
0.65,0.8995215310961746,94,17,4,0,0,24
0.7,0.8516746411442504,89,22,9,0,0,24
0.75,0.7177033492788627,75,36,23,0,0,24
0.8,0.6315789473653992,66,45,32,0,0,24
0.85,0.3923444976057783,41,70,57,0,0,24
0.9,0.1339712918653877,14,97,84,0,0,24
0.5,0.9280575539534962,129,13,7,1,0,24
0.55,0.9208633093492056,128,14,8,1,0,24
0.6,0.8992805755363336,125,17,11,1,0,24
0.65,0.8633093525148802,120,22,16,1,0,24
0.7,0.7625899280548109,106,36,30,1,0,24
0.75,0.6546762589904508,91,51,45,1,0,24
0.8,0.5467625899260908,76,66,60,1,0,24
0.85,0.2949640287759174,41,101,95,1,0,24
0.9,0.064748201438616,9,133,127,1,0,24
0.5,0.9276595744641376,109,12,5,1,0,24
0.55,0.9276595744641376,109,12,5,1,0,24
0.6,0.9106382978684654,107,14,7,1,0,24
0.65,0.8765957446771209,103,18,11,1,0,24
0.7,0.7659574468052512,90,31,24,1,0,24
0.75,0.6382978723377094,75,46,39,1,0,24
0.8,0.5021276595723314,59,62,55,1,0,24
0.85,0.3063829787221005,36,85,78,1,0,24
0.9,0.0936170212761973,11,110,103,1,0,24
0.5,0.9649805447433272,124,7,2,0,0,24
0.55,0.9260700389069024,119,12,7,0,0,24
0.6,0.9105058365723327,117,14,9,0,0,24
0.65,0.8560311284013384,110,21,16,0,0,24
0.7,0.7859922178957743,101,30,25,0,0,24
0.75,0.7003891050556406,90,41,36,0,0,24
0.8,0.5369649805426577,69,62,57,0,0,24
0.85,0.3112840466913958,40,91,86,0,0,24
0.9,0.0622568093382791,8,123,118,0,0,24
0.5,0.9289617486288037,85,11,2,0,0,25
0.55,0.9071038251316552,83,13,4,0,0,25
0.6,0.8961748633830809,82,14,5,0,0,25
0.65,0.8524590163887844,78,18,9,0,0,25
0.7,0.8087431693944878,74,22,13,0,0,25
0.75,0.6885245901601721,63,33,24,0,0,25
0.8,0.4590163934401147,42,54,45,0,0,25
0.85,0.1857923497257607,17,79,70,0,0,25
0.9,0.0765027322400191,7,89,80,0,0,25
0.5,0.9417989417939588,89,7,4,0,1,25
0.55,0.9312169312120042,88,8,5,0,1,25
0.6,0.9312169312120042,88,8,5,0,1,25
0.65,0.8677248677202767,82,14,11,0,1,25
0.7,0.804232804228549,76,20,17,0,1,25
0.75,0.7089947089909577,67,29,26,0,1,25
0.8,0.5925925925894572,56,40,37,0,1,25
0.85,0.338624338622547,32,64,61,0,1,25
0.9,0.0846560846556367,8,88,85,0,1,25
0.5,0.8969072164902222,87,17,3,0,0,25
0.55,0.8969072164902222,87,17,3,0,0,25
0.6,0.8556701030883729,83,21,7,0,0,25
0.65,0.8144329896865236,79,25,11,0,0,25
0.7,0.7422680412332873,72,32,18,0,0,25
0.75,0.6391752577286641,62,42,28,0,0,25
0.8,0.4742268041212669,46,58,44,0,0,25
0.85,0.2989690721634074,29,75,61,0,0,25
0.9,0.0618556701027739,6,98,84,0,0,25
0.5,0.983333333329236,118,3,1,0,0,25
0.55,0.9583333333293405,115,6,4,0,0,25
0.6,0.9083333333295488,109,12,10,0,0,25
0.65,0.8499999999964584,102,19,17,0,0,25
0.7,0.7916666666633679,95,26,24,0,0,25
0.75,0.6416666666639931,77,44,42,0,0,25
0.8,0.5333333333311111,64,57,55,0,0,25
0.85,0.2749999999988541,33,88,86,0,0,25
0.9,0.0916666666662847,11,110,108,0,0,25
0.5,0.9281767955749824,84,8,5,1,0,25
0.55,0.9171270718181376,83,9,6,1,0,25
0.6,0.8950276243044474,81,11,8,1,0,25
0.65,0.8287292817633772,75,17,14,1,0,25
0.7,0.7734806629791521,70,22,19,1,0,25
0.75,0.5856353591127865,53,39,36,1,0,25
0.8,0.375690607732731,34,58,55,1,0,25
0.85,0.2762430939211257,25,67,64,1,0,25
0.9,0.0552486187842251,5,87,84,1,0,25
0.5,0.9542483660068348,73,7,0,0,0,25
0.55,0.8888888888830793,68,12,5,0,0,25
0.6,0.8758169934583281,67,13,6,0,0,25
0.65,0.8235294117593234,63,17,10,0,0,25
0.7,0.7058823529365629,54,26,19,0,0,25
0.75,0.6013071895385536,46,34,27,0,0,25
0.8,0.4836601307157931,37,43,36,0,0,25
0.85,0.2745098039197745,21,59,52,0,0,25
0.9,0.0915032679732581,7,73,66,0,0,25
0.5,0.937799043057714,98,13,0,0,0,25
0.55,0.937799043057714,98,13,0,0,0,25
0.6,0.9186602870769442,96,15,2,0,0,25
0.65,0.9186602870769442,96,15,2,0,0,25
0.7,0.8899521531057898,93,18,5,0,0,25
0.75,0.7655502392307869,80,31,18,0,0,25
0.8,0.6411483253557839,67,44,31,0,0,25
0.85,0.4210526315769328,44,67,54,0,0,25
0.9,0.1339712918653877,14,97,84,0,0,25
0.5,0.9181494661889034,129,16,7,0,0,25
0.55,0.889679715299325,125,20,11,0,0,25
0.6,0.854092526687352,120,25,16,0,0,25
0.65,0.8042704626305898,113,32,23,0,0,25
0.7,0.6903914590722762,97,48,39,0,0,25
0.75,0.6263345195707248,88,57,48,0,0,25
0.8,0.4697508896780436,66,79,70,0,0,25
0.85,0.2704626334509948,38,107,98,0,0,25
0.9,0.071174377223946,10,135,126,0,0,25
0.5,0.9361702127619738,110,11,4,1,0,25
0.55,0.9276595744641376,109,12,5,1,0,25
0.6,0.8936170212727932,105,16,9,1,0,25
0.65,0.8680851063792848,102,19,12,1,0,25
0.7,0.7489361702095791,88,33,26,1,0,25
0.75,0.6297872340398732,74,47,40,1,0,25
0.8,0.4680851063809869,55,66,59,1,0,25
0.85,0.2638297872329199,31,90,83,1,0,25
0.9,0.0851063829783612,10,111,104,1,0,25
0.5,0.9182879377396176,118,13,8,0,0,25
0.55,0.9027237354050478,116,15,10,0,0,25
0.6,0.8638132295686233,111,20,15,0,0,25
0.65,0.8326848248994837,107,24,19,0,0,25
0.7,0.7237354085574952,93,38,33,0,0,25
0.75,0.6381322957173614,82,49,44,0,0,25
0.8,0.4591439688698088,59,72,67,0,0,25
0.85,0.2879377431895411,37,94,89,0,0,25
0.9,0.070038910505564,9,122,117,0,0,25
0.5,0.9297297297247042,86,12,1,0,0,26
0.55,0.8972972972924471,83,15,4,0,0,26
0.6,0.8756756756709423,81,17,6,0,0,26
0.65,0.86486486486019,80,18,7,0,0,26
0.7,0.8108108108064281,75,23,12,0,0,26
0.75,0.6702702702666472,62,36,25,0,0,26
0.8,0.4864864864838568,45,53,42,0,0,26
0.85,0.2486486486473046,23,75,64,0,0,26
0.9,0.0756756756752666,7,91,80,0,0,26
0.5,0.9424083769584168,90,8,3,0,1,26
0.55,0.9424083769584168,90,8,3,0,1,26
0.6,0.93193717276999,89,9,4,0,1,26
0.65,0.9109947643931362,87,11,6,0,1,26
0.7,0.8272251308857214,79,19,14,0,1,26
0.75,0.7225130890014528,69,29,24,0,1,26
0.8,0.4816753926676352,46,52,47,0,1,26
0.85,0.282722513087525,27,71,66,0,1,26
0.9,0.0732984293189879,7,91,86,0,1,26
0.5,0.8820512820467588,86,19,4,0,0,26
0.55,0.8717948717904009,85,20,5,0,0,26
0.6,0.8512820512776857,83,22,7,0,0,26
0.65,0.8205128205086129,80,25,10,0,0,26
0.7,0.7487179487141091,73,32,17,0,0,26
0.75,0.6666666666632479,65,40,25,0,0,26
0.8,0.5641025640996713,55,50,35,0,0,26
0.85,0.2461538461525838,24,81,66,0,0,26
0.9,0.0820512820508612,8,97,82,0,0,26
0.5,0.9790794979038532,117,3,2,1,0,26
0.55,0.9623430962302832,115,5,4,1,0,26
0.6,0.9205020920463578,110,10,9,1,0,26
0.65,0.8786610878624325,105,15,14,1,0,26
0.7,0.7949790794945817,95,25,24,1,0,26
0.75,0.7112970711267309,85,35,34,1,0,26
0.8,0.5188284518806744,62,58,57,1,0,26
0.85,0.3096234309610476,37,83,82,1,0,26
0.9,0.0753138075310656,9,111,110,1,0,26
0.5,0.9239130434732395,85,10,4,1,0,26
0.55,0.9130434782559074,84,11,5,1,0,26
0.6,0.8913043478212429,82,13,7,1,0,26
0.65,0.8478260869519141,78,17,11,1,0,26
0.7,0.8043478260825851,74,21,15,1,0,26
0.75,0.6847826086919305,63,32,26,1,0,26
0.8,0.4021739130412926,37,58,52,1,0,26
0.85,0.282608695650638,26,69,63,1,0,26
0.9,0.0760869565213256,7,88,82,1,0,26
0.5,0.9473684210463992,72,7,1,0,0,26
0.55,0.9342105263096434,71,8,2,0,0,26
0.6,0.9078947368361324,69,10,4,0,0,26
0.65,0.8552631578891101,65,14,8,0,0,26
0.7,0.802631578942088,61,18,12,0,0,26
0.75,0.6578947368377771,50,29,23,0,0,26
0.8,0.5394736842069772,41,38,32,0,0,26
0.85,0.3815789473659107,29,50,44,0,0,26
0.9,0.0789473684205332,6,73,67,0,0,26
0.5,0.942307692303162,98,12,0,0,0,26
0.55,0.9230769230724852,96,14,2,0,0,26
0.6,0.9230769230724852,96,14,2,0,0,26
0.65,0.9230769230724852,96,14,2,0,0,26
0.7,0.8749999999957934,91,19,7,0,0,26
0.75,0.769230769227071,80,30,18,0,0,26
0.8,0.6249999999969952,65,45,33,0,0,26
