loss_test_step,f1_step,tp_step,fp_step,fn_step,splits_step,merges_step,inaccurate_masks_step,iou_step,iou_big_step,iou_small_step,z,z_um
0.0109495343640446,0.0,0.0,4.0,25.0,0.0,0.0,5.0,0.0498702935874462,0.0,0.0498702935874462,z13,-7.6
0.0122140394523739,0.0,0.0,2.0,24.0,0.0,0.0,1.0,0.0075418557971715,0.0,0.0075418557971715,z13,-7.6
0.0137479044497013,0.0,0.0,3.0,29.0,0.0,0.0,2.0,0.0217621531337499,0.0,0.0217621531337499,z13,-7.6
0.0106465630233287,0.0,0.0,3.0,38.0,0.0,0.0,7.0,0.0505212098360061,0.0,0.0505212098360061,z13,-7.6
0.0105748903006315,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0043920478783547,0.0,0.0043920478783547,z13,-7.6
0.0156511664390563,0.0,0.0,1.0,28.0,0.0,0.0,1.0,0.0066703613847494,0.0,0.0066703613847494,z13,-7.6
0.0187402516603469,0.0,0.0,2.0,34.0,0.0,0.0,2.0,0.0074688992463052,0.0,0.0074688992463052,z13,-7.6
0.0094799101352691,0.0,0.0,2.0,25.0,0.0,0.0,3.0,0.0327299609780311,0.0,0.0327299609780311,z13,-7.6
0.0107117583975195,0.0,0.0,6.0,21.0,0.0,0.0,4.0,0.056354995816946,0.0,0.056354995816946,z13,-7.6
0.007811733521521,0.0,0.0,1.0,18.0,0.0,0.0,2.0,0.0310880355536937,0.0,0.0310880355536937,z13,-7.6
0.0138887120410799,0.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0046660671941936,0.0,0.0046660671941936,z13,-7.6
0.0161794647574424,0.0,0.0,2.0,33.0,0.0,0.0,1.0,0.0091617023572325,0.0,0.0091617023572325,z13,-7.6
0.0164434257894754,0.0,0.0,4.0,36.0,0.0,0.0,3.0,0.0336878821253776,0.0,0.0336878821253776,z13,-7.6
0.0149468313902616,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,z13,-7.6
0.0104501042515039,0.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0425003841519355,0.0,0.0425003841519355,z13,-7.6
0.0169257875531911,0.0,0.0,5.0,41.0,0.0,0.0,5.0,0.0294822789728641,0.0,0.0294822789728641,z13,-7.6
0.0167801994830369,0.0,0.0,2.0,42.0,0.0,0.0,1.0,0.0122949574142694,0.0,0.0122949574142694,z13,-7.6
0.0234883930534124,0.0,0.0,3.0,45.0,0.0,0.0,1.0,0.0031890992540866,0.0,0.0031890992540866,z13,-7.6
0.0120238875970244,0.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0019564367830753,0.0,0.0019564367830753,z13,-7.6
0.0121685694903135,0.0384615398943424,1.0,2.0,43.0,0.0,0.0,5.0,0.0474880822002887,0.0,0.0474880822002887,z13,-7.6
0.018371969461441,0.0,0.0,5.0,38.0,0.0,0.0,2.0,0.0261652786284685,0.0,0.0261652786284685,z13,-7.6
0.0162738878279924,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,z13,-7.6
0.011304872110486,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0035932445898652,0.0,0.0035932445898652,z14,-7.4
0.014431226067245,0.0769230797886848,2.0,4.0,39.0,0.0,0.0,5.0,0.0553639531135559,0.0,0.0553639531135559,z14,-7.4
0.0102483369410038,0.0,0.0,4.0,25.0,0.0,0.0,5.0,0.0454268008470535,0.0,0.0454268008470535,z14,-7.4
0.0113474130630493,0.0,0.0,3.0,24.0,0.0,0.0,1.0,0.0149515606462955,0.0,0.0149515606462955,z14,-7.4
0.0140001643449068,0.0,0.0,2.0,28.0,0.0,0.0,3.0,0.0192724931985139,0.0,0.0192724931985139,z14,-7.4
0.0100730955600738,0.0,0.0,2.0,37.0,0.0,0.0,8.0,0.0575429461896419,0.0,0.0575429461896419,z14,-7.4
0.010842015966773,0.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0232456158846616,0.0,0.0232456158846616,z14,-7.4
0.0151434773579239,0.0,0.0,1.0,27.0,0.0,0.0,2.0,0.0100855566561222,0.0,0.0100855566561222,z14,-7.4
0.0182799119502306,0.0,0.0,2.0,34.0,0.0,0.0,2.0,0.0116855548694729,0.0,0.0116855548694729,z14,-7.4
0.0099000446498394,0.0,0.0,2.0,27.0,0.0,0.0,1.0,0.0090040164068341,0.0,0.0090040164068341,z14,-7.4
0.0106849689036607,0.0,0.0,3.0,20.0,0.0,0.0,5.0,0.0631535202264785,0.0,0.0631535202264785,z14,-7.4
0.0072387992404401,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0122727276757359,0.0,0.0122727276757359,z14,-7.4
0.0138148088008165,0.0,0.0,2.0,27.0,0.0,0.0,1.0,0.0156767591834068,0.0,0.0156767591834068,z14,-7.4
0.0153068294748663,0.0,0.0,2.0,32.0,0.0,0.0,2.0,0.0203804597258567,0.0,0.0203804597258567,z14,-7.4
0.0158659536391496,0.0454545468091964,1.0,4.0,37.0,0.0,0.0,1.0,0.0278730429708957,0.0,0.0278730429708957,z14,-7.4
0.0139616215601563,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,z14,-7.4
0.0102172587066888,0.0,0.0,1.0,22.0,0.0,0.0,1.0,0.0080023175105452,0.0,0.0080023175105452,z14,-7.4
