f1,tp,fp,fn,splits,merges,inaccurate_masks
0.9230769230059171,6,0,0,0,0,1
0.9230769230059171,6,0,0,0,0,1
0.6153846153372781,4,2,0,0,0,3
0.7692307691715976,5,1,0,0,0,2
0.6666666666111111,4,1,0,0,0,3
0.6666666666111111,4,1,0,0,0,3
0.59999999994,3,1,0,0,0,3
0.7692307691715976,5,2,0,0,0,1
0.9230769230059171,6,1,0,0,0,0
0.4444444443950617,2,1,0,0,0,4
0.7272727272066115,4,1,0,0,0,2
0.8333333332638889,5,1,0,0,0,1
0.7692307691715976,5,1,0,0,0,2
0.8333333332638889,5,1,0,0,0,1
0.7272727272066115,4,0,0,0,0,3
0.9230769230059171,6,0,0,0,0,1
0.7272727272066115,4,1,0,0,0,2
0.6666666666111111,4,1,0,0,0,3
0.8571428570816326,6,1,0,0,0,1
0.6666666666111111,4,1,0,0,0,3
0.5454545454049586,3,2,0,0,0,3
0.7272727272066115,4,1,0,0,0,2
0.7272727272066115,4,1,0,0,0,2
0.8333333332638889,5,0,0,0,0,2
0.7272727272066115,4,0,0,0,0,3
0.9230769230059171,6,0,0,0,0,1
0.7272727272066115,4,1,0,0,0,2
0.7692307691715976,5,2,0,0,0,1
0.59999999994,3,0,1,0,0,3
0.8333333332638889,5,0,1,0,0,1
0.6666666666111111,4,1,0,0,0,3
0.8333333332638889,5,0,1,0,0,1
0.59999999994,3,0,1,0,0,3
0.7692307691715976,5,1,1,0,0,1
0.6666666666111111,4,1,0,0,0,3
0.4444444443950617,2,0,1,0,0,4
0.5714285713469388,2,1,0,0,0,2
0.74999999990625,3,1,0,0,0,1
0.0,0,2,0,0,0,3
0.33333333327777775,1,2,0,0,0,2
0.74999999990625,3,1,0,0,0,1
0.33333333327777775,1,2,0,0,0,2
0.5714285713469388,2,1,0,0,0,2
0.33333333327777775,1,2,0,0,0,2
0.0,0,2,0,0,0,3
0.5714285713469388,2,1,0,0,0,2
0.33333333327777775,1,1,1,0,0,2
0.6666666665555555,2,1,0,0,0,1
0.5714285713469388,2,1,0,0,0,2
0.5714285713469388,2,1,0,0,0,2
0.74999999990625,3,1,0,0,0,1
0.4999999999375,2,2,0,0,0,2
0.8888888887901234,4,1,0,0,0,0
0.5714285713469388,2,1,0,0,0,2
0.74999999990625,3,1,0,0,0,1
0.8888888887901234,4,1,0,0,0,0
0.5714285713469388,2,2,0,0,0,1
0.8888888887901234,4,1,0,0,0,0
0.8571428570204082,3,1,0,0,1,0
0.5714285713469388,2,1,0,0,0,2
0.8888888887901234,4,1,0,0,0,0
0.8888888887901234,4,1,0,0,0,0
0.8888888887901234,4,1,0,0,0,0
0.8888888887901234,4,1,0,0,0,0
0.74999999990625,3,1,0,0,0,1
0.8571428570204082,3,0,0,0,0,1
0.5714285713469388,2,1,0,0,0,2
0.8888888887901234,4,1,0,0,0,0
0.8888888887901234,4,1,0,0,0,0
0.74999999990625,3,1,0,0,0,1
0.74999999990625,3,1,0,0,0,1
0.74999999990625,3,1,0,0,0,1
0.6666666665925925,3,2,0,0,0,1
0.74999999990625,3,1,0,0,0,1
0.74999999990625,3,1,0,0,0,1
0.8888888887901234,4,1,0,0,0,0
0.8888888887901234,4,1,0,0,0,0
0.8888888887901234,4,1,0,0,0,0
0.8888888887901234,4,1,0,0,0,0
0.8571428570204082,3,0,0,0,0,1
0.999999999875,4,0,0,0,0,0
0.8888888887901234,4,1,0,0,0,0
0.74999999990625,3,1,0,0,0,1
0.74999999990625,3,1,0,0,0,1
0.8888888887901234,4,1,0,0,0,0
0.74999999990625,3,1,0,0,0,1
0.8571428570204082,3,0,0,0,0,1
0.4444444443950617,2,2,0,0,0,3
0.59999999994,3,2,0,0,0,2
0.4999999999375,2,1,0,0,0,3
0.6666666665925925,3,1,0,0,0,2
0.59999999994,3,2,0,0,0,2
0.6666666665925925,3,1,0,0,0,2
0.5714285713469388,2,0,0,0,0,3
0.7272727272066115,4,2,0,0,0,1
0.6666666666111111,4,3,0,0,0,1
0.7272727272066115,4,2,0,0,0,1
0.4999999999375,2,1,0,0,0,3
0.4999999999375,2,1,0,0,0,3
0.59999999994,3,2,0,0,0,2
0.7272727272066115,4,2,0,0,0,1
0.49999999995833333,3,4,0,0,0,2
0.7272727272066115,4,2,0,0,0,1
0.39999999996,2,3,0,0,0,3
0.9090909090082645,5,1,0,0,0,0
0.79999999992,4,1,0,0,0,1
0.9090909090082645,5,1,0,0,0,0
0.7272727272066115,4,2,0,0,0,1
0.7272727272066115,4,2,0,0,0,1
0.2857142856734694,1,1,0,0,0,4
0.5714285713469388,2,0,0,0,0,3
0.4444444443950617,2,2,0,0,0,3
0.2857142856734694,1,1,0,0,0,4
0.39999999996,2,3,0,0,0,3
0.79999999992,4,1,0,0,0,1
0.7272727272066115,4,2,0,0,0,1
0.7272727272066115,4,2,0,0,0,1
0.5714285713469388,2,0,0,0,0,3
0.59999999994,3,2,0,0,0,2
0.4999999999375,2,1,0,0,0,3
0.79999999992,4,1,0,0,0,1
0.59999999994,3,2,0,0,0,2
0.7272727272066115,4,2,0,0,0,1
0.4444444443950617,2,2,0,0,0,3
0.6666666665925925,3,1,0,0,0,2
0.59999999994,3,2,0,0,0,2
0.6666666666111111,4,3,0,0,0,1
0.59999999994,3,2,0,0,0,2
0.6666666666111111,4,3,0,0,0,1
0.7692307691715976,5,3,0,0,0,0
0.6666666666111111,4,3,0,0,0,1
0.39999999996,2,3,0,0,0,3
0.7272727272066115,4,2,0,0,0,1
0.7272727272066115,4,2,0,0,0,1
0.4999999999375,2,1,0,0,0,3
0.59999999994,3,2,0,0,0,2
0.4444444443950617,2,2,0,0,0,3
0.59999999994,3,2,0,0,0,2
