threshold,f1,tp,fp,fn,merges,splits,val
0.75,0.0277777777776491,3,107,103,5,0,15
0.8,0.0185185185184327,2,108,104,5,0,15
0.85,0.0185185185184327,2,108,104,5,0,15
0.9,0.0,0,110,106,5,0,15
0.5,0.5802047781550164,85,63,60,5,0,15
0.55,0.3549488054595394,52,96,93,5,0,15
0.6,0.2389078498285361,35,113,110,5,0,15
0.65,0.1228668941975328,18,130,127,5,0,15
0.7,0.068259385665296,10,138,135,5,0,15
0.75,0.0546075085322368,8,140,137,5,0,15
0.8,0.0273037542661184,4,144,141,5,0,15
0.85,0.0068259385665296,1,147,144,5,0,15
0.9,0.0068259385665296,1,147,144,5,0,15
0.5,0.6287262872611687,116,73,64,7,0,15
0.55,0.4769647696464039,88,101,92,7,0,15
0.6,0.308943089430057,57,132,123,7,0,15
0.65,0.1788617886174014,33,156,147,7,0,15
0.7,0.102981029810019,19,170,161,7,0,15
0.75,0.0596205962058004,11,178,169,7,0,15
0.8,0.0379403794036912,7,182,173,7,0,15
0.85,0.0271002710026365,5,184,175,7,0,15
0.9,0.0216802168021092,4,185,176,7,0,15
0.5,0.5903083700414524,67,55,38,1,0,15
0.55,0.4317180616721069,49,73,56,1,0,15
0.6,0.3524229074874342,40,82,65,1,0,15
0.65,0.2114537444924605,24,98,81,1,0,15
0.7,0.1585903083693454,18,104,87,1,0,15
0.75,0.0969162995590444,11,111,94,1,0,15
0.8,0.0528634361231151,6,116,99,1,0,15
0.85,0.0440528634359292,5,117,100,1,0,15
0.9,0.0264317180615575,3,119,102,1,0,15
0.5,0.4891640866857921,79,92,73,3,0,15
0.55,0.3653250773982497,59,112,93,3,0,15
0.6,0.2105263157888219,34,137,118,3,0,15
0.65,0.1547987616094278,25,146,127,3,0,15
0.7,0.0743034055725253,12,159,140,3,0,15
0.75,0.0371517027862626,6,165,146,3,0,15
0.8,0.0309597523218855,5,166,147,3,0,15
0.85,0.0123839009287542,2,169,150,3,0,15
0.9,0.0,0,171,152,3,0,15
0.5,0.420091324198995,46,65,62,11,0,15
0.55,0.3287671232861699,36,75,72,11,0,15
0.6,0.1917808219169325,21,90,87,11,0,15
0.65,0.1187214611866725,13,98,95,11,0,15
0.7,0.054794520547695,6,105,102,11,0,15
0.75,0.0273972602738475,3,108,105,11,0,15
0.8,0.0091324200912825,1,110,107,11,0,15
0.85,0.0,0,111,108,11,0,15
0.9,0.0,0,111,108,11,0,15
0.5,0.6509433962233446,69,45,29,2,0,15
0.55,0.5377358490540673,57,57,41,2,0,15
0.6,0.3490566037719384,37,77,61,2,0,15
0.65,0.2264150943385546,24,90,74,2,0,15
0.7,0.1320754716974902,14,100,84,2,0,15
0.75,0.1132075471692773,12,102,86,2,0,15
0.8,0.0660377358487451,7,107,91,2,0,15
0.85,0.0377358490564257,4,110,94,2,0,15
0.9,0.0188679245282128,2,112,96,2,0,15
0.5,0.6296296296276863,102,69,51,3,0,15
0.55,0.4876543209861492,79,92,74,3,0,15
0.6,0.3271604938261507,53,118,100,3,0,15
0.65,0.1975308641969212,32,139,121,3,0,15
0.7,0.1296296296292295,21,150,132,3,0,15
0.75,0.0679012345676916,11,160,142,3,0,15
0.8,0.055555555555384,9,162,144,3,0,15
0.85,0.0246913580246151,4,167,149,3,0,15
0.9,0.0061728395061537,1,170,152,3,0,15
0.5,0.7577092510996526,172,47,63,4,0,16
0.55,0.7400881057252421,168,51,67,4,0,16
0.6,0.6696035242275999,152,67,83,4,0,16
0.65,0.5770925110119447,131,88,104,4,0,16
0.7,0.4713656387654816,107,112,128,4,0,16
0.75,0.3656387665190184,83,136,152,4,0,16
0.8,0.2158590308365289,49,170,186,4,0,16
0.85,0.0969162995592579,22,197,213,4,0,16
0.9,0.0176211453744105,4,215,231,4,0,16
0.5,0.8864864864816947,82,4,17,0,0,16
0.55,0.86486486486019,80,6,19,0,0,16
0.6,0.8540540540494376,79,7,20,0,0,16
0.65,0.778378378374171,72,14,27,0,0,16
0.7,0.6486486486451425,60,26,39,0,0,16
0.75,0.4864864864838568,45,41,54,0,0,16
0.8,0.3027027027010665,28,58,71,0,0,16
0.85,0.1081081081075237,10,76,89,0,0,16
0.9,0.0,0,86,99,0,0,16
0.5,0.8431372548978278,86,12,20,2,0,16
0.55,0.8333333333292484,85,13,21,2,0,16
0.6,0.7549019607806132,77,21,29,2,0,16
0.65,0.6568627450948193,67,31,39,2,0,16
0.7,0.5882352941147636,60,38,46,2,0,16
0.75,0.4215686274489139,43,55,63,2,0,16
0.8,0.2156862745087466,22,76,84,2,0,16
0.85,0.1274509803915321,13,85,93,2,0,16
0.9,0.0294117647057381,3,95,103,2,0,16
0.5,0.9110320284665088,128,8,17,1,0,16
0.55,0.8967971530217196,126,10,19,1,0,16
0.6,0.8825622775769304,124,12,21,1,0,16
0.65,0.8185053380753791,115,21,30,1,0,16
0.7,0.6975088967946708,98,38,47,1,0,16
0.75,0.5266903914572004,74,62,71,1,0,16
0.8,0.35587188611973,50,86,95,1,0,16
0.85,0.1209964412807082,17,119,128,1,0,16
0.9,0.035587188611973,5,131,140,1,0,16
0.5,0.9421487603279832,171,12,9,0,0,16
0.55,0.9146005509616678,166,17,14,0,0,16
0.6,0.8980716253418786,163,20,17,0,0,16
0.65,0.8595041322290372,156,27,24,0,0,16
0.7,0.7548209366370391,137,46,43,0,0,16
0.75,0.6005509641856734,109,74,71,0,0,16
0.8,0.4022038567482033,73,110,107,0,0,16
0.85,0.192837465564207,35,148,145,0,0,16
0.9,0.0385674931128414,7,176,173,0,0,16
0.5,0.9019607843093042,92,7,13,0,0,16
0.55,0.8921568627407248,91,8,14,0,0,16
0.6,0.8431372548978278,86,13,19,0,0,16
0.65,0.8039215686235103,82,17,23,0,0,16
0.7,0.6960784313691369,71,28,34,0,0,16
0.75,0.5980392156833431,61,38,44,0,0,16
0.8,0.4313725490174933,44,55,61,0,0,16
0.85,0.1960784313715878,20,79,85,0,0,16
0.9,0.0686274509800557,7,92,98,0,0,16
0.5,0.8461538461511342,132,28,20,0,0,16
0.55,0.8012820512794828,125,35,27,0,0,16
0.6,0.7692307692283038,120,40,32,0,0,16
0.65,0.6858974358952376,107,53,45,0,0,16
0.7,0.5641025641007561,88,72,64,0,0,16
0.75,0.4166666666653312,65,95,87,0,0,16
0.8,0.2564102564094346,40,120,112,0,0,16
0.85,0.1346153846149531,21,139,131,0,0,16
0.9,0.0192307692307075,3,157,149,0,0,16
0.5,0.7533632286961733,84,31,24,4,0,16
0.55,0.7085201793690201,79,36,29,4,0,16
0.6,0.6547085201764363,73,42,35,4,0,16
0.65,0.5829596412529913,65,50,43,4,0,16
0.7,0.4573991031369623,51,64,57,4,0,16
0.75,0.3587443946172254,40,75,68,4,0,16
0.8,0.2331838565011965,26,89,82,4,0,16
0.85,0.0807174887888757,9,106,99,4,0,16
0.9,0.0179372197308612,2,113,106,4,0,16
0.5,0.9035532994877992,89,10,9,0,1,16
0.55,0.8934010152238914,88,11,10,0,1,16
0.6,0.85279187816826,84,15,14,0,1,16
0.65,0.8121827411126286,80,19,18,0,1,16
0.7,0.7106598984735499,70,29,28,0,1,16
0.75,0.5888324873066557,58,41,40,0,1,16
0.8,0.3553299492367749,35,64,63,0,1,16
0.85,0.1928934010142493,19,80,79,0,1,16
0.9,0.0304568527917235,3,96,95,0,1,16
0.5,0.9084967320231748,139,14,14,0,0,16
0.55,0.9084967320231748,139,14,14,0,0,16
0.6,0.8954248365983809,137,16,16,0,0,16
0.65,0.8562091503239994,131,22,22,0,0,16
0.7,0.8169934640496177,125,28,28,0,0,16
0.75,0.6209150326777094,95,58,58,0,0,16
0.8,0.3921568627438165,60,93,93,0,0,16
0.85,0.2091503267967021,32,121,121,0,0,16
0.9,0.0392156862743816,6,147,147,0,0,16
0.5,0.7780219780202681,177,43,58,4,0,17
0.55,0.7384615384599155,168,52,67,4,0,17
0.6,0.6637362637348051,151,69,84,4,0,17
0.65,0.5978021978008841,136,84,99,4,0,17
0.7,0.4747252747242313,108,112,127,4,0,17
0.75,0.3472527472519841,79,141,156,4,0,17
0.8,0.197802197801763,45,175,190,4,0,17
0.85,0.0835164835162999,19,201,216,4,0,17
0.9,0.0175824175823789,4,216,231,4,0,17
0.5,0.913978494618742,85,2,14,0,0,17
0.55,0.8494623655868309,79,8,20,0,0,17
0.6,0.8387096774148457,78,9,21,0,0,17
0.65,0.7096774193510232,66,21,33,0,0,17
0.7,0.5698924731152156,53,34,46,0,0,17
0.75,0.3978494623634524,37,50,62,0,0,17
0.8,0.1720430107517632,16,71,83,0,0,17
0.85,0.053763440859926,5,82,94,0,0,17
0.9,0.0215053763439704,2,85,97,0,0,17
0.5,0.8316831683127145,84,12,22,3,0,17
0.55,0.7920792079168709,80,16,26,3,0,17
0.6,0.7227722772241447,73,23,33,3,0,17
0.65,0.6336633663334967,64,32,42,3,0,17
0.7,0.5049504950470052,51,45,55,3,0,17
0.75,0.346534653463631,35,61,71,3,0,17
0.8,0.1782178217812959,18,78,88,3,0,17
0.85,0.1089108910885697,11,85,95,3,0,17
0.9,0.0297029702968826,3,93,103,3,0,17
0.5,0.8951048951017654,128,13,17,1,0,17
0.55,0.8881118881087828,127,14,18,1,0,17
0.6,0.8321678321649225,119,22,26,1,0,17
0.65,0.7902097902070273,113,28,32,1,0,17
0.7,0.6363636363614114,91,50,54,1,0,17
0.75,0.4755244755228128,68,73,77,1,0,17
0.8,0.2937062937052668,42,99,103,1,0,17
0.85,0.1328671328666683,19,122,126,1,0,17
0.9,0.013986013985965,2,139,143,1,0,17
0.5,0.9008042895418208,168,25,12,2,0,17
0.55,0.8793565683622537,164,29,16,2,0,17
0.6,0.8525469168877948,159,34,21,2,0,17
0.65,0.8203753351184441,153,40,27,2,0,17
0.7,0.7453083109899591,139,54,41,2,0,17
0.75,0.5040214477198284,94,99,86,2,0,17
0.8,0.2627345844496978,49,144,131,2,0,17
0.85,0.101876675602944,19,174,161,2,0,17
0.9,0.0482573726540261,9,184,171,2,0,17
0.5,0.8878504672855708,95,14,10,0,0,17
0.55,0.8504672897156521,91,18,14,0,0,17
0.6,0.8504672897156521,91,18,14,0,0,17
0.65,0.7663551401833348,82,27,23,0,0,17
0.7,0.6822429906510176,73,36,32,0,0,17
0.75,0.4766355140164643,51,58,54,0,0,17
0.8,0.3271028037367892,35,74,70,0,0,17
0.85,0.1588785046721547,17,92,88,0,0,17
0.9,0.0747663551398375,8,101,97,0,0,17
0.5,0.807692307689719,126,34,26,0,0,17
0.55,0.762820512818068,119,41,33,0,0,17
0.6,0.6794871794850017,106,54,46,0,0,17
0.65,0.6025641025621713,94,66,58,0,0,17
0.7,0.4871794871779257,76,84,76,0,0,17
0.75,0.3397435897425008,53,107,99,0,0,17
0.8,0.1987179487173118,31,129,121,0,0,17
0.85,0.0705128205125945,11,149,141,0,0,17
0.9,0.0256410256409434,4,156,148,0,0,17
0.5,0.7657657657623164,85,29,23,4,0,17
0.55,0.7027027026995374,78,36,30,4,0,17
0.6,0.6576576576546953,73,41,35,4,0,17
0.65,0.5765765765739794,64,50,44,4,0,17
0.7,0.4864864864842951,54,60,54,4,0,17
0.75,0.378378378376674,42,72,66,4,0,17
0.8,0.1981981981973054,22,92,86,4,0,17
0.85,0.0900900900896842,10,104,98,4,0,17
0.9,0.0180180180179368,2,112,106,4,0,17
0.5,0.8888888888843997,88,12,10,0,1,17
0.55,0.8585858585815224,85,15,13,0,1,17
0.6,0.8181818181776859,81,19,17,0,1,17
0.65,0.7777777777738496,77,23,21,0,1,17
0.7,0.6464646464613816,64,36,34,0,1,17
0.75,0.5656565656537088,56,44,42,0,1,17
0.8,0.3636363636345271,36,64,62,0,1,17
0.85,0.1414141414134272,14,86,84,0,1,17
0.9,0.0505050505047954,5,95,93,0,1,17
0.5,0.9090909090879576,140,15,13,0,1,17
0.55,0.902597402594472,139,16,14,0,1,17
0.6,0.8831168831140159,136,19,17,0,1,17
0.65,0.8246753246726471,127,28,26,0,1,17
0.7,0.7402597402573369,114,41,39,0,1,17
0.75,0.5064935064918621,78,77,75,0,1,17
0.8,0.2792207792198726,43,112,110,0,1,17
0.85,0.1298701298697082,20,135,133,0,1,17
0.9,0.0194805194804562,3,152,150,0,1,17
0.5,0.7598253275092579,174,49,61,4,0,18
0.55,0.6986899563303522,160,63,75,4,0,18
0.6,0.6113537117890582,140,83,95,4,0,18
0.65,0.51091703056657,117,106,118,4,0,18
0.7,0.3886462882087584,89,134,146,4,0,18
0.75,0.3144104803486585,72,151,163,4,0,18
0.8,0.1659388646284586,38,185,197,4,0,18
0.85,0.0786026200871646,18,205,217,4,0,18
0.9,0.0218340611353235,5,218,230,4,0,18
0.5,0.8709677419308013,81,6,18,0,0,18
0.55,0.8279569892428605,77,10,22,0,0,18
0.6,0.7741935483829345,72,15,27,0,0,18
0.65,0.6344086021471269,59,28,40,0,0,18
0.7,0.5161290322552896,48,39,51,0,0,18
0.75,0.3548387096755116,33,54,66,0,0,18
0.8,0.1935483870957336,18,69,81,0,0,18
0.85,0.0752688172038964,7,80,92,0,0,18
0.9,0.0,0,87,99,0,0,18
0.5,0.8529411764664072,87,11,19,2,0,18
0.55,0.8333333333292484,85,13,21,2,0,18
0.6,0.7450980392120339,76,22,30,2,0,18
0.65,0.6568627450948193,67,31,39,2,0,18
0.7,0.5294117647032872,54,44,52,2,0,18
0.75,0.3921568627431757,40,58,66,2,0,18
0.8,0.176470588234429,18,80,88,2,0,18
0.85,0.0784313725486351,8,90,98,2,0,18
0.9,0.0294117647057381,3,95,103,2,0,18
0.5,0.9027777777746432,130,13,15,1,0,18
0.55,0.8819444444413822,127,16,18,1,0,18
0.6,0.8333333333304398,120,23,25,1,0,18
0.65,0.7430555555529755,107,36,38,1,0,18
0.7,0.6527777777755112,94,49,51,1,0,18
0.75,0.4791666666650029,69,74,76,1,0,18
0.8,0.2708333333323929,39,104,106,1,0,18
0.85,0.0972222222218846,14,129,131,1,0,18
0.9,0.0208333333332609,3,140,142,1,0,18
0.5,0.9180327868827376,168,18,12,1,0,18
0.55,0.8961748633855297,164,22,16,1,0,18
0.6,0.8633879781397176,158,28,22,1,0,18
0.65,0.8142076502709995,149,37,31,1,0,18
0.7,0.7049180327849592,129,57,51,1,0,18
0.75,0.551912568304503,101,85,79,1,0,18
0.8,0.2896174863380065,53,133,127,1,0,18
0.85,0.1256830601089462,23,163,157,1,0,18
0.9,0.021857923497208,4,182,176,1,0,18
0.5,0.8310502283067076,91,23,14,0,0,18
0.55,0.80365296803286,88,26,17,0,0,18
0.6,0.7671232876677301,84,30,21,0,0,18
0.65,0.7031963470287526,77,37,28,0,0,18
0.7,0.6027397260246451,66,48,39,0,0,18
0.75,0.493150684929255,54,60,51,0,0,18
0.8,0.3561643835600175,39,75,66,0,0,18
0.85,0.1735159817343675,19,95,86,0,0,18
0.9,0.0456621004564125,5,109,100,0,0,18
0.5,0.8063492063466465,127,36,25,0,0,18
0.55,0.7682539682515294,121,42,31,0,0,18
0.6,0.6857142857121089,108,55,44,0,0,18
0.65,0.5714285714267574,90,73,62,0,0,18
0.7,0.4761904761889645,75,88,77,0,0,18
0.75,0.330158730157682,52,111,100,0,0,18
0.8,0.1841269841263996,29,134,123,0,0,18
0.85,0.1142857142853514,18,145,134,0,0,18
0.9,0.0190476190475585,3,160,149,0,0,18
0.5,0.7264957264926218,85,41,23,3,0,18
0.55,0.6581196581168457,77,49,31,3,0,18
0.6,0.5982905982880415,70,56,38,3,0,18
0.65,0.4957264957243772,58,68,50,3,0,18
0.7,0.3675213675197969,43,83,65,3,0,18
0.75,0.2905982905970487,34,92,74,3,0,18
0.8,0.1623931623924684,19,107,89,3,0,18
0.85,0.0940170940166922,11,115,97,3,0,18
0.9,0.0341880341878879,4,122,104,3,0,18
0.5,0.86999999999565,87,15,11,0,0,18
0.55,0.8299999999958501,83,19,15,0,0,18
0.6,0.7999999999959999,80,22,18,0,0,18
0.65,0.7399999999963001,74,28,24,0,0,18
0.7,0.68999999999655,69,33,29,0,0,18
0.75,0.50999999999745,51,51,47,0,0,18
0.8,0.3599999999982,36,66,62,0,0,18
0.85,0.1799999999991,18,84,80,0,0,18
0.9,0.0499999999997499,5,97,93,0,0,18
0.5,0.9044585987232342,142,19,11,0,0,18
0.55,0.885350318468518,139,22,14,0,0,18
0.6,0.8598726114622297,135,26,18,0,0,18
0.65,0.8025477706980809,126,35,27,0,0,18
0.7,0.6687898089150676,105,56,48,0,0,18
0.75,0.4649681528647613,73,88,80,0,0,18
0.8,0.2866242038207432,45,116,108,0,0,18
0.85,0.1273885350314414,20,141,133,0,0,18
0.9,0.0254777070062882,4,157,149,0,0,18
0.5,0.7621145374432553,173,46,62,4,0,19
0.55,0.7004405286328185,159,60,76,4,0,19
0.6,0.6431718061659842,146,73,89,4,0,19
0.65,0.5550660792939316,126,93,109,4,0,19
0.7,0.4185022026422499,95,124,140,4,0,19
0.75,0.286343612334171,65,154,170,4,0,19
0.8,0.1541850220260921,35,184,200,4,0,19
0.85,0.0792951541848473,18,201,217,4,0,19
0.9,0.0132158590308078,3,216,232,4,0,19
0.5,0.8864864864816947,82,4,17,0,0,19
0.55,0.86486486486019,80,6,19,0,0,19
0.6,0.778378378374171,72,14,27,0,0,19
0.65,0.6810810810773996,63,23,36,0,0,19
0.7,0.4864864864838568,45,41,54,0,0,19
0.75,0.3351351351333236,31,55,68,0,0,19
0.8,0.2162162162150475,20,66,79,0,0,19
0.85,0.0864864864860189,8,78,91,0,0,19
0.9,0.0108108108107523,1,85,98,0,0,19
0.5,0.8390243902398097,86,13,20,2,0,19
0.55,0.7999999999960976,82,17,24,2,0,19
0.6,0.6731707317040333,69,30,37,2,0,19
0.65,0.5951219512166092,61,38,45,2,0,19
0.7,0.4682926829245449,48,51,58,2,0,19
0.75,0.3219512195106246,33,66,73,2,0,19
0.8,0.1951219512185603,20,79,86,2,0,19
0.85,0.0780487804874241,8,91,98,2,0,19
0.9,0.029268292682784,3,96,103,2,0,19
0.5,0.9014084507010516,128,11,17,1,0,19
0.55,0.8732394366166436,124,15,21,1,0,19
0.6,0.8450704225322357,120,19,25,1,0,19
0.65,0.7253521126735023,103,36,42,1,0,19
0.7,0.6126760563358709,87,52,58,1,0,19
0.75,0.3802816901395061,54,85,91,1,0,19
0.8,0.2464788732385687,35,104,110,1,0,19
0.85,0.0915492957743255,13,126,132,1,0,19
0.9,0.0140845070422039,2,137,143,1,0,19
0.5,0.8937329700248128,164,23,16,1,0,19
0.55,0.8664850136216172,159,28,21,1,0,19
0.6,0.855585831060339,157,30,23,1,0,19
0.65,0.7956403269733089,146,41,34,1,0,19
0.7,0.6430517711154139,118,69,62,1,0,19
0.75,0.4468664850124064,82,105,98,1,0,19
0.8,0.267029972751316,49,138,131,1,0,19
0.85,0.1307901907353384,24,163,156,1,0,19
0.9,0.0381471389644737,7,180,173,1,0,19
0.5,0.8651162790657437,93,17,12,0,0,19
0.55,0.8558139534843916,92,18,13,0,0,19
0.6,0.7627906976708708,82,28,23,0,0,19
0.65,0.6790697674387021,73,37,32,0,0,19
0.7,0.5488372092997729,59,51,46,0,0,19
0.75,0.4372093023235479,47,63,58,0,0,19
0.8,0.2604651162778583,28,82,77,0,0,19
0.85,0.1395348837202812,15,95,90,0,0,19
0.9,0.0744186046508166,8,102,97,0,0,19
0.5,0.751552795028722,121,49,31,0,0,19
0.55,0.6956521739108831,112,58,40,0,0,19
0.6,0.6397515527930443,103,67,49,0,0,19
0.65,0.5776397515510011,93,77,59,0,0,19
0.7,0.4409937888185062,71,99,81,0,0,19
0.75,0.2795031055891941,45,125,107,0,0,19
0.8,0.1739130434777207,28,142,124,0,0,19
0.85,0.0745341614904517,12,158,140,0,0,19
0.9,0.0248447204968172,4,166,148,0,0,19
0.5,0.7111111111079507,80,37,28,3,0,19
0.55,0.6577777777748544,74,43,34,3,0,19
0.6,0.5777777777752099,65,52,43,3,0,19
0.65,0.5066666666644148,57,60,51,3,0,19
0.7,0.4266666666647704,48,69,60,3,0,19
0.75,0.2311111111100839,26,91,82,3,0,19
0.8,0.1333333333327407,15,102,93,3,0,19
0.85,0.0355555555553975,4,113,104,3,0,19
0.9,0.0088888888888493,1,116,107,3,0,19
0.5,0.8643216080358578,86,15,12,0,1,19
0.55,0.8542713567796268,85,16,13,0,1,19
0.6,0.8341708542671651,83,18,15,0,1,19
0.65,0.7939698492422415,79,22,19,0,1,19
0.7,0.6432160803987779,64,37,34,0,1,19
0.75,0.4723618090428524,47,54,51,0,1,19
0.8,0.311557788943158,31,70,67,0,1,19
0.85,0.1306532663310017,13,88,85,0,1,19
0.9,0.0904522613060781,9,92,89,0,1,19
0.5,0.8645161290294693,134,23,19,0,0,19
0.55,0.8451612903198543,131,26,22,0,0,19
0.6,0.8193548387070344,127,30,26,0,0,19
0.65,0.7677419354813944,119,38,34,0,0,19
0.7,0.6387096774172945,99,58,54,0,0,19
0.75,0.4322580645147346,67,90,86,0,0,19
0.8,0.2838709677410198,44,113,109,0,0,19
0.85,0.1225806451608949,19,138,134,0,0,19
0.9,0.0193548387096149,3,154,150,0,0,19
0.5,0.7973568281920763,181,38,54,5,0,2
0.55,0.7312775330380369,166,53,69,5,0,2
0.6,0.6784140969148053,154,65,81,5,0,2
0.65,0.5991189427299579,136,83,99,5,0,2
0.7,0.4405286343602632,100,119,135,5,0,2
0.75,0.3392070484574026,77,142,158,5,0,2
0.8,0.1718061674005026,39,180,196,5,0,2
0.85,0.0396475770924236,9,210,226,5,0,2
0.9,0.0044052863436026,1,218,234,5,0,2
0.5,0.8842105263111358,84,7,15,0,0,2
0.55,0.8736842105217175,83,8,16,0,0,2
0.6,0.8210526315746259,78,13,21,0,0,2
0.65,0.6947368421016067,66,25,33,0,0,2
0.7,0.5789473684180055,55,36,44,0,0,2
0.75,0.3789473684190582,36,55,63,0,0,2
0.8,0.1999999999989473,19,72,80,0,0,2
0.85,0.1157894736836011,11,80,88,0,0,2
0.9,0.0105263157894182,1,90,98,0,0,2
0.5,0.8571428571386348,87,10,19,1,0,2
0.55,0.817733990143755,83,14,23,1,0,2
0.6,0.7980295566463151,81,16,25,1,0,2
0.65,0.6896551724103959,70,27,36,1,0,2
0.7,0.5812807881744765,59,38,47,1,0,2
0.75,0.4334975369436774,44,53,62,1,0,2
0.8,0.2167487684718387,22,75,84,1,0,2
0.85,0.1083743842359193,11,86,95,1,0,2
0.9,0.0394088669948797,4,93,102,1,0,2
0.5,0.8677966101665499,128,22,17,1,0,2
0.55,0.8677966101665499,128,22,17,1,0,2
0.6,0.8271186440649928,122,28,23,1,0,2
0.65,0.7457627118618788,110,40,35,1,0,2
0.7,0.6779661016926171,100,50,45,1,0,2
0.75,0.4949152542356105,73,77,72,1,0,2
0.8,0.277966101693973,41,109,104,1,0,2
0.85,0.1423728813554496,21,129,124,1,0,2
0.9,0.0338983050846308,5,145,140,1,0,2
0.5,0.93663911845472,170,13,10,1,0,2
0.55,0.9146005509616678,166,17,14,1,0,2
0.6,0.8980716253418786,163,20,17,1,0,2
0.65,0.848484848482511,154,29,26,1,0,2
0.7,0.7603305785103022,138,45,42,1,0,2
0.75,0.650137741045041,118,65,62,1,0,2
0.8,0.4517906336075708,82,101,98,1,0,2
0.85,0.1432506887048395,26,157,154,1,0,2
0.9,0.0495867768593675,9,174,171,1,0,2
0.5,0.854460093892702,91,17,14,0,0,2
0.55,0.8356807511697856,89,19,16,0,0,2
0.6,0.7981220657239525,85,23,20,0,0,2
0.65,0.7605633802781194,81,27,24,0,0,2
0.7,0.6760563380249951,72,36,33,0,0,2
0.75,0.5633802816874959,60,48,45,0,0,2
0.8,0.3849765258197888,41,67,64,0,0,2
0.85,0.2065727699520818,22,86,83,0,0,2
0.9,0.0469483568072913,5,103,100,0,0,2
0.5,0.7753846153822296,126,47,26,0,0,2
0.55,0.7446153846130935,121,52,31,0,0,2
0.6,0.6769230769209941,110,63,42,0,0,2
0.65,0.6153846153827219,100,73,52,0,0,2
0.7,0.4738461538446958,77,96,75,0,0,2
0.75,0.3261538461528426,53,120,99,0,0,2
0.8,0.2030769230762982,33,140,119,0,0,2
0.85,0.0984615384612355,16,157,136,0,0,2
0.9,0.0246153846153088,4,169,148,0,0,2
0.5,0.7511312217160583,83,30,25,3,0,2
0.55,0.7149321266935976,79,34,29,3,0,2
0.6,0.6787330316711371,75,38,33,3,0,2
0.65,0.6244343891374461,69,44,39,3,0,2
0.7,0.5248868778256792,58,55,50,3,0,2
0.75,0.3710407239802215,41,72,67,3,0,2
0.8,0.1990950226235335,22,91,86,3,0,2
0.85,0.0995475113117667,11,102,97,3,0,2
0.9,0.0090497737556151,1,112,107,3,0,2
0.5,0.8799999999956001,88,14,10,0,0,2
0.55,0.86999999999565,87,15,11,0,0,2
0.6,0.8299999999958501,83,19,15,0,0,2
0.65,0.7899999999960501,79,23,19,0,0,2
0.7,0.68999999999655,69,33,29,0,0,2
0.75,0.5599999999972001,56,46,42,0,0,2
0.8,0.4199999999979,42,60,56,0,0,2
0.85,0.1999999999989999,20,82,78,0,0,2
0.9,0.0299999999998499,3,99,95,0,0,2
0.5,0.8687499999972852,139,28,14,0,0,2
0.55,0.8437499999973633,135,32,18,0,0,2
0.6,0.8249999999974219,132,35,21,0,0,2
0.65,0.7937499999975196,127,40,26,0,0,2
0.7,0.6999999999978125,112,55,41,0,0,2
0.75,0.5874999999981639,94,73,59,0,0,2
0.8,0.3687499999988476,59,108,94,0,0,2
0.85,0.1812499999994336,29,138,124,0,0,2
0.9,0.0562499999998242,9,158,144,0,0,2
0.5,0.8008849557504405,181,36,54,3,0,20
0.55,0.7433628318567624,168,49,67,3,0,20
0.6,0.6548672566357193,148,69,87,3,0,20
0.65,0.5486725663704676,124,93,111,3,0,20
0.7,0.4601769911494244,104,113,131,3,0,20
0.75,0.3141592920347032,71,146,164,3,0,20
0.8,0.1592920353978776,36,181,199,3,0,20
0.85,0.0796460176989388,18,199,217,3,0,20
0.9,0.0132743362831564,3,214,232,3,0,20
0.5,0.8709677419308013,81,6,18,0,0,20
0.55,0.8602150537588161,80,7,19,0,0,20
0.6,0.7849462365549197,73,14,26,0,0,20
0.65,0.6451612903191121,60,27,39,0,0,20
0.7,0.4516129032233784,42,45,57,0,0,20
0.75,0.3010752688155856,28,59,71,0,0,20
0.8,0.1827956989237484,17,70,82,0,0,20
0.85,0.107526881719852,10,77,89,0,0,20
0.9,0.0107526881719852,1,86,98,0,0,20
0.5,0.8333333333292484,85,13,21,2,0,20
0.55,0.7941176470549308,81,17,25,2,0,20
0.6,0.7450980392120339,76,22,30,2,0,20
0.65,0.6470588235262399,66,32,40,2,0,20
0.7,0.4999999999975489,51,47,55,2,0,20
0.75,0.3921568627431757,40,58,66,2,0,20
0.8,0.2058823529401672,21,77,85,2,0,20
0.85,0.0490196078428969,5,93,101,2,0,20
0.9,0.0098039215685793,1,97,105,2,0,20
0.5,0.8780487804847456,126,16,19,1,0,20
0.55,0.8571428571398706,123,19,22,1,0,20
0.6,0.8222996515650791,118,24,27,1,0,20
0.65,0.7386759581855795,106,36,39,1,0,20
0.7,0.5853658536564971,84,58,61,1,0,20
0.75,0.397212543552623,57,85,88,1,0,20
0.8,0.2508710801384987,36,106,109,1,0,20
0.85,0.0905923344944578,13,129,132,1,0,20
0.9,0.0278745644598331,4,138,141,1,0,20
0.5,0.917127071820671,166,16,14,2,0,20
0.55,0.8839779005500443,160,22,20,2,0,20
0.6,0.8453038674009798,153,29,27,2,0,20
0.65,0.8011049723734777,145,37,35,2,0,20
0.7,0.7127071823184732,129,53,51,2,0,20
0.75,0.5359116022084643,97,85,83,2,0,20
0.8,0.3093922651925155,56,126,124,2,0,20
0.85,0.1602209944746955,29,153,151,2,0,20
0.9,0.0331491712706266,6,176,174,2,0,20
