Identification,TrackNumber,MeanNoBgCorrectedCh00,MeanNoBgCorrectedCh01,SumNoBgCorrectedCh00,SumNoBgCorrectedCh01,AreaMorphologyCh01,TimePoint,Time,Position,Cell,Cytokine,CellType,Experiment,relSignal,MeanNoBgCorrectedCh00_norm,base_sd,trace_1_3_sd,trace_2_3_sd,trace_3_3_sd,trace_sd,expression_t0,AUC,resp_score,sustra_score,npeaks,ACFx,ACFy,ACFy_nobs,ACF_AUC,ACF_diff_AUC,nACpeaks,ACpeak_height_1,ACpeak_steepness_1,acf_freq_peak_1,ACpeak_height_2,ACpeak_steepness_2,acf_freq_peak_2,ACpeak_height_3,ACpeak_steepness_3,acf_freq_peak_3,osc_score,ResponseType,Set,Setup,Theta
200313SK20_p0005-001DS,1,0.7134636736766629,0.31554,5.5098,21.1412,53.0,24,2.70550964187328,5,1,unknown,macrophages,200313SK20,0.758740296107352,0.161375516606599,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,8.60330578512397,0.4227678340059329,0.352517299348964,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.960144064844218,0.337082,7.52549,22.9216,54.5,25,2.8231404958677704,5,1,unknown,macrophages,200313SK20,0.955820948929359,0.246100002958486,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,8.93388429752066,0.409696092656103,0.3522235663451371,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.7189172926590441,0.318613,5.71765,21.9843,54.5,26,2.9407713498622594,5,1,unknown,macrophages,200313SK20,0.757166068796267,0.163248608605741,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,9.26446280991736,0.400397058024905,0.348163115319088,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.9031526186220452,0.325668,6.870589999999999,21.4941,52.0,27,3.05840220385675,5,1,unknown,macrophages,200313SK20,0.930597247388052,0.226525804195581,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,9.59504132231405,0.392041200073364,0.343160984787484,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.680456525381297,0.372893,4.4705900000000005,21.2549,44.0,28,3.17603305785124,5,1,unknown,macrophages,200313SK20,0.612338911126709,0.150038929729834,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,9.92561983471074,0.3836853421218239,0.338158854255879,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.649177599964217,0.354396,4.63922,21.9725,48.5,29,3.29366391184573,5,1,unknown,macrophages,200313SK20,0.614681892513421,0.139295915755119,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,10.2561983471074,0.376252483020496,0.330879780733078,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.7089019287499441,0.35172,4.98431,21.4549,47.5,30,3.4112947658402204,5,1,unknown,macrophages,200313SK20,0.67633957253417,0.159808746366146,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,10.5867768595041,0.369087591327294,0.32293965924509,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.7361830373883399,0.342191,4.92157,19.8471,44.5,31,3.52892561983471,5,1,unknown,macrophages,200313SK20,0.721926408384897,0.1691786760373219,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,10.917355371900802,0.3619226996340929,0.314999537757103,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.6538755552282309,0.331924,4.82353,21.2431,50.5,32,3.6465564738292,5,1,unknown,macrophages,200313SK20,0.661046715160272,0.140909468598796,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,11.2479338842975,0.35368578614219,0.302523132994954,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.6197388154732629,0.311735,4.64314,20.2627,51.5,33,3.76418732782369,5,1,unknown,macrophages,200313SK20,0.6671121302015661,0.129184913891474,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,11.5785123966942,0.34509153205072,0.288534633808086,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.7834202618130408,0.325645,6.86275,24.749,61.5,34,3.88181818181818,5,1,unknown,macrophages,200313SK20,0.8072835268199091,0.185402704048341,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,11.9090909090909,0.3364972779592489,0.274546134621218,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.691119972869754,0.3211,5.33725,21.5137,53.5,35,3.99944903581267,5,1,unknown,macrophages,200313SK20,0.7222521504272729,0.153701381807697,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,12.239669421487598,0.32680974094664,0.259054351189027,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.8155320657256809,0.31993,6.29804,21.4353,53.5,36,4.11707988980716,5,1,unknown,macrophages,200313SK20,0.8553852966548491,0.19643177725296,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,12.570247933884303,0.316707510412219,0.2429923564913689,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.840914905459615,0.326338,7.17255,24.149,59.5,37,4.23471074380165,5,1,unknown,macrophages,200313SK20,0.864689346351365,0.205149730262646,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,12.900826446281,0.306605279877798,0.226930361793711,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.7554051790004341,0.323274,6.00784,22.3059,55.5,38,4.352341597796141,5,1,unknown,macrophages,200313SK20,0.784124251957433,0.175780684680813,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,13.2314049586777,0.295925803677956,0.208622798738266,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.649229654870189,0.331453,5.46275,24.1961,58.5,39,4.469972451790629,5,1,unknown,macrophages,200313SK20,0.657282546078726,0.139313794456988,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,13.5619834710744,0.2849989364786469,0.1893528492437689,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.8794069056809449,0.335726,5.98039,19.8078,46.0,40,4.58760330578512,5,1,unknown,macrophages,200313SK20,0.8789832531885301,0.218370136359675,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,13.8925619834711,0.2740720692793389,0.170082899749272,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.725676622199567,0.319931,6.60784,25.2745,64.0,41,4.705234159779611,5,1,unknown,macrophages,200313SK20,0.7611364391834029,0.16557015804343,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,14.2231404958678,0.261334539053953,0.151557984119142,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.617645340671404,0.343228,4.62745,22.3098,51.0,42,4.8228650137740985,5,1,unknown,macrophages,200313SK20,0.6038543026089711,0.128465892097976,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,14.5537190082645,0.247725208112307,0.133391788497782,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.768256667703266,0.348071,5.4902,21.5804,48.5,43,4.94049586776859,5,1,unknown,macrophages,200313SK20,0.740652004286211,0.180194638193903,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,14.8842975206612,0.234115877170662,0.115225592876421,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.8997169948278629,0.344911,6.53333,21.7294,49.0,44,5.05812672176308,5,1,unknown,macrophages,200313SK20,0.8753355845135641,0.225345809872228,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,15.2148760330579,0.21988009491285,0.0992458329657905,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.6448631158408671,0.341599,4.83137,22.2039,51.5,45,5.1757575757575705,5,1,unknown,macrophages,200313SK20,0.633470874583525,0.137814069348544,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,15.5454545454545,0.205306992715566,0.0844433845917071,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.794025581323162,0.330793,6.4980400000000005,23.4863,56.5,46,5.293388429752072,5,1,unknown,macrophages,200313SK20,0.805478381750482,0.189045191575785,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,15.8760330578512,0.190733890518281,0.0696409362176237,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.6674141686898989,0.353529,4.61569,21.2118,47.0,47,5.41101928374656,5,1,unknown,macrophages,200313SK20,0.633499217189875,0.145559420976557,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,16.2066115702479,0.175366397845588,0.0570258743374967,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.6376847443072661,0.34028,5.1451,23.8196,56.5,48,5.5286501377410495,5,1,unknown,macrophages,200313SK20,0.628847455982073,0.1353485963608099,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,16.5371900826446,0.15952227088765,0.0457232443537439,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.752920424822015,0.31235,6.68235,24.051,62.0,49,5.646280991735541,5,1,unknown,macrophages,200313SK20,0.8088784655626509,0.174927274644933,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,16.8677685950413,0.143678143929713,0.0344206143699909,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.669115496533432,0.321242,5.55294,23.1294,58.0,50,5.76391184573003,5,1,unknown,macrophages,200313SK20,0.6989473654774762,0.146143756549309,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,17.198347107438,0.1278731523940119,0.0251160532630029,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.7076743005507601,0.321987,6.11765,24.149,61.0,51,5.881542699724518,5,1,unknown,macrophages,200313SK20,0.7375148881717521,0.1593871069804019,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,17.5289256198347,0.1120942511398019,0.0171435380738582,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.7183672458192679,0.32112,5.79608,22.4784,55.5,52,5.99917355371901,5,1,unknown,macrophages,200313SK20,0.750680046755281,0.163059690322658,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,17.859504132231397,0.096315349885592,0.0091710228847135,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.8228657343954329,0.315798,6.63922,22.1059,55.5,53,6.1168044077135,5,1,unknown,macrophages,200313SK20,0.8743701198024151,0.1989505883679369,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,18.1900826446281,0.0818980447605966,0.0029528065670908,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.8822872771447541,0.330808,6.0,19.5176,46.5,54,6.23443526170799,5,1,unknown,macrophages,200313SK20,0.894972556262946,0.2193594245297589,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,18.5206611570248,0.068487136774586,-0.0019687540628849,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.689784764531561,0.36401,4.92941,22.5686,48.5,55,6.35206611570248,5,1,unknown,macrophages,200313SK20,0.6358812046317299,0.153242793104758,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,18.851239669421503,0.0550762287885754,-0.0068903146928608,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.759842859734585,0.342429,6.30588,24.6549,57.5,56,6.46969696969697,5,1,unknown,macrophages,200313SK20,0.7446101542209649,0.177304844015145,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,19.1818181818182,0.0428505501137834,-0.0121625663444315,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.998846887434736,0.318876,7.71373,21.3647,53.5,57,6.58732782369146,5,1,unknown,macrophages,200313SK20,1.05112119228371,0.259392817798084,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,19.5123966942149,0.0315946045118067,-0.0177217470136706,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.7611390268933002,0.329972,6.14118,23.09800000000001,56.0,58,6.7049586776859496,5,1,unknown,macrophages,200313SK20,0.7740385786650009,0.177750023691683,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,19.8429752066116,0.0203386589098301,-0.0232809276829097,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.8572714244979259,0.336067,6.52157,22.1804,52.5,59,6.822589531680441,5,1,unknown,macrophages,200313SK20,0.8559889997930129,0.2107675163682489,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,20.1735537190083,0.0103005961305987,-0.0273566527923322,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.6485867767814301,0.336461,5.905880000000002,26.5804,64.0,60,6.9402203856749285,5,1,unknown,macrophages,200313SK20,0.646858164340883,0.139092992488906,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,20.504132231405,0.0013644273338513,-0.0300902038238253,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.8118222860933779,0.349129,6.73725,25.1373,57.5,61,7.05785123966942,5,1,unknown,macrophages,200313SK20,0.780280493698158,0.19515762176643,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,20.834710743801697,-0.007571741462896,-0.0328237548553184,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.7680909595859209,0.329531,5.84314,21.749,52.0,62,7.175482093663911,5,1,unknown,macrophages,200313SK20,0.782153660995042,0.180137724326287,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,21.165289256198303,-0.0152209678007944,-0.0346092258844184,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.906327967886364,0.335185,7.52157,24.1333,58.0,63,7.2931129476584,5,1,unknown,macrophages,200313SK20,0.907353485697027,0.22761640500959,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,21.495867768595,-0.0215832516798436,-0.0354466169111253,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.644431927703062,0.36263,5.05098,24.6588,54.0,64,7.410743801652889,5,1,unknown,macrophages,200313SK20,0.5963332486458821,0.137665974101396,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,21.826446280991696,-0.0279455355588929,-0.0362840079378322,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.8510118220547379,0.340463,7.552939999999999,26.2157,62.5,65,7.52837465564738,5,1,unknown,macrophages,200313SK20,0.8387670798365658,0.208617602468502,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,22.1570247933884,-0.0337064788981421,-0.0369453325221857,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.718840945463617,0.352338,6.46275,27.4824,63.0,66,7.646005509641871,5,1,unknown,macrophages,200313SK20,0.68461912506426,0.1632223865096659,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,22.487603305785107,-0.0388027826934019,-0.0374120573544645,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.6312611689102651,0.354637,5.38431,26.2431,60.0,67,7.76363636363636,5,1,unknown,macrophages,200313SK20,0.597311306961384,0.133142364550176,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,22.8181818181818,-0.0438990864886616,-0.0378787821867433,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.659746481040157,0.36033,5.24706,24.8627,54.5,68,7.88126721763085,5,1,unknown,macrophages,200313SK20,0.614401639569095,0.142925888191254,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,23.148760330578494,-0.0477878854398913,-0.0379306797299799,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.774491977857,0.357353,6.42745,25.7294,58.0,69,7.99889807162534,5,1,unknown,macrophages,200313SK20,0.727269201743653,0.182336208699444,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,23.4793388429752,-0.0502008451373064,-0.0374755661421649,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.923410652862991,0.347252,7.55686,24.6549,57.5,70,8.11652892561983,5,1,unknown,macrophages,200313SK20,0.892330689891813,0.233483599006265,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,23.8099173553719,-0.0526138048347215,-0.03702045255435,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.671261026241264,0.35628,5.72549,26.3647,59.5,71,8.23415977961432,5,1,unknown,macrophages,200313SK20,0.632230865273028,0.146880657044676,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,24.140495867768607,-0.0543409886502118,-0.0370381627092233,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.8876489324599158,0.359377,7.980389999999999,28.0314,63.5,72,8.35179063360881,5,1,unknown,macrophages,200313SK20,0.8288322884200621,0.221200930822266,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,24.4710743801653,-0.0551403580372156,-0.0376955755747923,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
200313SK20_p0005-001DS,1,0.8648514863892809,0.338465,8.07451,27.4157,66.5,73,8.4694214876033,5,1,unknown,macrophages,200313SK20,0.857439478493332,0.2133709533387389,0.0707483293867028,0.136463684594638,0.0403776287753429,0.084535290194376,0.101894534181665,0.2597888641531889,2.82497262988875,1.3517234879018798,0.4643381521705329,0,24.801652892562,-0.0559397274242193,-0.0383529884403613,0.0446496742877264,-0.0246100120776287,1,0.0083134683942916,0.0013855780657152,34,0.0,0.0,0,0.0,0.0,0,0.0,transient,gt,20,0.6
